,text,category,label
9671,oruthar mela neenga viswasam kaaturathukaga innoruthara yen asinga paduthuringa whatta dialogue deliver thala masssss,Positive ,2
9672,Karthi subraj was ozm bcze THALAVAR ah avlo ELAMAI ah kaatirukaru,Positive ,2
9673,Thalya thavira verayaarum tamilla intha charter pannave mudiyathunu ninaikkiravanga or u like pannunga,Positive ,2
9674,Trailer ivalavu mokkaiya irukku kandippa Padam hit movie,Positive ,2
9675,Lagta hai full movie hi dikha diya Good bt not so good,Positive ,2
9676,Semma Semma i love you thala,Positive ,2
9677,Intha movie copyrights vangithaa remake pandraga atha theriyatha sila lusu pasaga pink movie copy pandragala Atlee ya poi kelugada,Negative ,0
9678,Thala kerala Katta fans like here,Positive ,2
9679,EPO dhan 1m reach panradhu quick,Positive ,2
9680,Pakka masss thalaiva Romantic scene ellam vera levela irukum pola,Positive ,2
9681,Nice,Positive ,2
9682,Pakkuratha irundal podradi first day first show pakkanam,Positive ,2
9683,Talaa ajith sir wt a style,Positive ,2
9684,Kola gaandla iruken movane kollama vidumaaten,Positive ,2
9685,Adei trailer ku ethukuda Advertisement,Negative ,0
9686,Eppadi neraya neraya neraya neraya Thala acting Vera level star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes,Positive ,2
9687,400 k likes 5m views masssss,Positive ,2
9688,ending la rajini dance patha sirippu tha varuthu,Positive ,2
9689,Are you virgin k alaavaa koii line samajh nhi aayi lekin story Bollywood movie pink jaisi h,Positive ,2
9690,release date please trailer super,Positive ,2
9691,Pongalukku sweet conform yes waiting laya veriyavudha va Thalaiva Vijay sedhupathi ultimate,Positive ,2
9692,That dialogue for fans Vijay or Ajith Oruthar Mela Nenga viswasam katradhukaga innoruthara yen asinga paduthringa,Positive ,2
9693,Super star Rajni Sir super style awesome,Positive ,2
9694,enna da pomba padam mari iruku,Mixed_feelings ,1
9695,Vera leval thala nee marana mass,Mixed_feelings ,1
9696,Thala fans like ka adichi thookunga,Positive ,2
9697,Yow indha alaluku vaisu agave illa ya da apudiye irukaru,Positive ,2
9698,what a stupid movie you saying kadaram kondan a Malaysian movie documentary but Im seeing actions disgusting,Positive ,2
9699,LOVE YOU ANNAA UMMMAA Therikka vidrom the horns sign of the horns the horns sign of the horns,Positive ,2
9700,Commercial ok arasiyaluma Unga mass max to max 12 C,Positive ,2
9701,Ommaaalaaaa Ena Trailer da yebbaaaa Vera Vera Vera Level Kola Asurathanam Blockbuster for Sure Asuran AsuranTrailer,Positive ,2
9702,Avara control panna mudiyathu en na Avar Thala,Positive ,2
9703,Thala acting vera level nu solravanga like panunga,Positive ,2
9704,Thala irukkum bothu vaal aadakudaathu da,Positive ,2
9705,Trailor dialog Goosebumps வ ேற ல ெவல்,Positive ,2
9706,1 41 VILLINOUS SMILE VIJAYSETHUPAHY MARANA GETHU,Positive ,2
9707,Trailer nalla dhan iruku theva illama en BIGIL kooda clash u,Positive ,2
9708,Ennada nerkonda parvai mathiri iruku bgm agree,Negative ,0
9709,bro best 4k tv 43 inch la entha tv vankalam bro,Positive ,2
9710,Ipdi neraiya neraiya neraiya views venummmm,Positive ,2
9711,Vadivela nadikka vachirukkalam nalla odum,Positive ,2
9712,Eeee bigil trailer verithanam 19m like,Positive ,2
9713,Marana Mass Karthi Nammode Annante Annan,Negative ,0
9714,Thalaivar power theriyama pesitrukaanga oru vaarathuku apram avanga nelamaya nenacha pavama iruku Tha Chinna pasangalaaa,Mixed_feelings ,1
9715,Inimey paruda youtupe trending 1 vandheuchu ela,Positive ,2
9716,1 57 semaa thala nalle dha edhala sollamudium thagidi avaruku mattudha eruku,Positive ,2
9717,Mavamey kollama vidamate ipo sweet sapaporom,Positive ,2
9718,Andha 39k vum endha lusuk nu elarukum nalla theriyum,Negative ,0
9719,Padam mokka ya irukka poguthu nu thonuthu,Mixed_feelings ,1
9720,thararamana sambavam paarkka marana waiting thalaiva,Positive ,2
9721,Today night kulla 10 Million views varum AGREE,Positive ,2
9722,Niraiya Niraiya kevalama iruku intha dialogue,Negative ,0
9723,Anyone after sangatamihan flop like her,Negative ,0
9724,Innum neraya neraya neraya neraya likes venum,Positive ,2
9725,Ommala Unmailaye nenga asuran tha,Positive ,2
9726,Semma stylish thalaivar vera level Thalaivar eppavume massssssssssssssss,Positive ,2
9727,it s look like power rangers SPD,Negative ,0
9728,Thala veera11 sema mass therikka vedalam aa,Positive ,2
9729,Apadilam nadakadhu nadakum kudadhu Thala takar doi,Positive ,2
9730,Oruthar mela viswasam katurathunala En inoruthara aasinga paduthuringa thala,Mixed_feelings ,1
9731,Thala pola varuma Thala eppavume mass Vera level,Positive ,2
9732,THALA with Yuvan Shankar raja marana masss bgm therikkuthu,Positive ,2
9733,Any anil fans vanthu kai adichittu dislike pannitu ponga,Negative ,0
9734,enna pa views a varla appo idhuku munadi ellam recordum fake a,Positive ,2
9735,Nenka irukura varaikum unkala yarum asaika mudiyathu thalaiva,Positive ,2
9736,1 37 adiyaa adhuu Thala is vera lvl antha scene pudichavanga like pannunga,Positive ,2
9737,super 1 38 sc seen TEMPLETEAM,Positive ,2
9738,Ye kola gandla irukkenda vegama release pannungadaaaaaaaa all credits goes to karthik subbraj he knows how to use style mannan,Positive ,2
9739,I think Chiyaan is back,Negative ,0
9740,Woww Rajini garu Rajiji fans hit like,Negative ,0
9741,Vera lvl BGM U1 rocks in Nerkonda Paarvai,Mixed_feelings ,1
9742,Like podunganu solli solli usupethi like vanguravanggala Inga oru like podunga,Negative ,0
9743,Gvp bgm la pinnita yaaa,Positive ,2
9744,last dailog sema mass Vera level Thala pola varuma,Positive ,2
9745,New type of Rajini but our fav old Rajini returns vaaa thalaivaaaaa SEMMA Maranamass,Positive ,2
9746,Padathula perusa edho iruku Waiting for the release,Positive ,2
9747,It s true indha vayasula Ajith Vijay feeldla irrukka mattanunga,Positive ,2
9748,4 days aah srilanka la trending 1,Positive ,2
9749,Ippa trailer parkuravanga oru comment pannunga thala rathangale,Positive ,2
9750,THALA THE ONE MAN ARMY OF TAMIL NADU,Positive ,2
9751,1000 times ku mela pathavanga,Positive ,2
9752,othaaaaa maranama daaa yeppaaaaaaa veraaaa level yaaaa,Negative ,0
9753,Waiting to see this on screen fdfs but thalaivar padatha enaiku fdfs olunga paakurathuku but enna aanalum naan paapen,Negative ,0
9754,Waste viswasam trailer ha kuda beat panala comment kuda varala waste,Mixed_feelings ,1
9755,Hindi yavida tamil la super aah irukku pola,Positive ,2
9756,Enada lawyer sanda podran rolling on the floor laughing rolling on the floor laughing tamil cinema tamil cinema thaanya Nama aluga enaki dha thirundhu vangalo,Positive ,2
9757,OMG awesome teaser ko dekh ke bakar laga lekin Bhai Kya vfx hai awesome,Positive ,2
9758,Thala unna ippdi patthu evola nall aachu,Positive ,2
9759,Vera level trailer mass thalaivaaaaaaaaaaaaaaaaaaaaaaaaa It may add in one of the best movies in 2019 list Thalaivarr mass patitaru,Positive ,2
9760,Romba Romba ketta payan sir intha Kalli,Positive ,2
9761,9 974825 laye 10 minutes apdiye views nikudhu,Positive ,2
9762,Positive point rajini sir Negative point rajini sir kaala is perfect movie superstar,Mixed_feelings ,1
9763,Thalaiva neenga vera level semma cute,Positive ,2
9764,Thala is best ever movie yaa irrukkum,Positive ,2
9765,Ye movie india me sabka record tod degi,Mixed_feelings ,1
9766,Enda trailer ah 35000 Potta pasanga dislike pannavanunga kuda parthurukanga,Negative ,0
9767,81k views but 91k likes ennadhu idhu fake likes ah thinking face thinking face,Mixed_feelings ,1
9768,sumava massss Iam karthi Fan Karthi Anna,Positive ,2
9769,2k19 la theatre la paathey aaganum nencha padam Superdelux asuran kaithi rendu paathudan waiting for kaithi,Positive ,2
9770,Ellam avan seyal mathri irukum pola,Positive ,2
9771,Indha trailar vida sahoo trailar adhiga views peiruku,Positive ,2
9772,neraya neraya neraya neraya neraya neraya,Positive ,2
9773,Shivakarthikeyan fans hit like here,Positive ,2
9774,Thala60 ku yarellam wait pandringa like pannunga,Positive ,2
9775,T H A L A,Positive ,2
9776,Climax vera level Athaan thala vera evanaalayum itha solla mudiyumaa,Positive ,2
9777,VERITHANAM Dhanush Fan From Sri Lanka,Positive ,2
9778,Evanachu pondatti kolandha kutinga sentiment kintimentnu vandha apdiye oodi poiru semma gandla iruken All the best by thalapathy veriyan,Mixed_feelings ,1
9779,Ellam nalla panitu andha mask matum enda Krish mask veikrenga,Positive ,2
9780,Pink 14m views Nerkonda parvai 15m views,Positive ,2
9781,100k likes 52k views YouTube repaired kaithi vera level,Positive ,2
9782,dislike pottavan lam poi thookula thongiru vera vazliyea illa,Negative ,0
9783,Style Samrat Super star Petta the mass ippa ena panna porom sweet saptaporom vera level Thalaivaa,Positive ,2
9784,1 millions views varunu solravanga like panunga,Mixed_feelings ,1
9785,Thala mass Thala thala thala thala thala thala,Mixed_feelings ,1
9786,Padam Vera level ah irukapogudhu star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes wishes From Thalapathi Fans,Positive ,2
9787,I love u d Thala marana Masss,Positive ,2
9788,mugavri kandu konten kandu konten Ajith ah meendum npkla pakalam sema performance thala,Positive ,2
9789,Thala U1 once again sama sama sama,Positive ,2
9790,THALA POLA VARUMA DAA KOOTHIPATHY VIJAY FANS,Negative ,0
9791,Am Chitti reloaded version 2 0 samaaaaaaaaa selfie selfie,Positive ,2
9792,0 19 that Name star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes Thalaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,Mixed_feelings ,1
9793,Endha p Da unlike podurathu,Negative ,0
9794,Sirapana tharanama sambavanga inumey dha pakka pora,Negative ,0
9795,Vere vere vettaikaran thaanda venam 1 29 to 1 37,Positive ,2
9796,Vijay fansum rajini fansum onnu sentha petta bb visvasam out,Mixed_feelings ,1
9797,0 30 Dunkirk music copy adichirukkan GV Prakash,Negative ,0
9798,Promising trailer Sirappaana tharamaana sambavam is awaiting Vjs 2,Positive ,2
9799,Rajni sirrrrrr u r evergreen,Positive ,2
9800,india no 1 movie ban jaye kon kon chata hai HIT LIKES,Positive ,2
9801,Rajani the great Hit like if you like thaliavar and get rajinified,Positive ,2
9802,Thalaaaaaa always masssss sekaram release pannunga,Positive ,2
9803,Thala mass super,Positive ,2
9804,En da secret open panni vachurkinga teser la,Negative ,0
9805,Are BHAI ya movie hindi KAB AYGA,Positive ,2
9806,Idhu ennada irumbu thirai part 2 ba illey idhu hero,Positive ,2
9807,In cinema dictionary la maaaaaassss ku meaning theduna kandipa superstar nu Dan irukuma,Negative ,0
9808,Adchi thuku adchi thuku adchi thuku,Positive ,2
9809,U 1 stands for d bgm,Positive ,2
9810,Pakurathuku chinna payan madiri style ha irukinga Thalaivar mass,Positive ,2
9811,Yuvan Shankar raja yetho bayangarama panniyirukaru pola,Positive ,2
9812,Shankar giving suggession to Upendra Lol,Positive ,2
9813,Varthaiye varla kola mass dhanush Anna,Positive ,2
9814,Paakurathuku china paiyan mathiri style a irukeenga Woww Megha,Mixed_feelings ,1
9815,Intha matiri padamtile nadikkum na Amebele irrukanum Thala valzga Ultimate star valzga,Positive ,2
9816,Vera lvl bro Ajith fans hit like,Positive ,2
9817,Trending vittu evloo kila venaalum pogatum na daily intha trailer pakuvan comment poduvan,Positive ,2
9818,Veara level bro asuran good movie,Positive ,2
9819,Thalivaa eppadi ippadi masss kammika mudiyuthu,Positive ,2
9820,Thala mazzzz ultimate vera lvl luvvv uuuuu thala,Positive ,2
9821,6 hoursku Munnadi announcement pannadhuke 776 k likes reached aairukuna appo one week munnadiye sollirundha,Positive ,2
9822,wow Rajni sir Vijay sethupathi sir nawzuddin sir,Positive ,2
9823,36k comments in 5hours paaa THALA Vera level,Positive ,2
9824,Ellam avan setal concept maari iruku,Negative ,0
9825,Thala yoda look sema mass Vera level nu soldravanga oru like podunga,Positive ,2
9826,Heroine Kalyani priyadharsanukku oru likea thatti vidunga,Positive ,2
9827,Rajini sir fans mattum like podunga pa,Positive ,2
9828,Entha padam vera yaru dhanush Vida nalla nadippa,Negative ,0
9829,1 56 yaaruko direct aah soona madhri irukke LOL,Positive ,2
9830,Yarellam andha coca cola kudukura scene ah pause pani pathinga,Negative ,0
9831,dislike Potta Neenga Ellarum padam paaka thaguthi illadhavanga,Negative ,0
9832,Ohh my god It s tooo gooood,Positive ,2
9833,Thalivaaaaaaa summa unga nadippu Alludhu AsuranTrailer,Positive ,2
9834,Petta superstar back to 1995 super,Positive ,2
9835,neraya neraya neraya neraya neraya powerful,Positive ,2
9836,1 55 seruppadi to all fans,Positive ,2
9837,0 13 yara avan engineer aavanumnu sonnathu shushing face face with finger covering closed lips shushing face face with finger covering closed lips,Negative ,0
9838,July 23 sigapene songa varutha Athukku ippave update vitrukanuga avolo Bayam views likes vaeathunu,Mixed_feelings ,1
9839,Soori come back irundha nalla irkum,Mixed_feelings ,1
9840,Marana mass thalaiva I love you,Positive ,2
9841,Paakka thane poringa intha kaali yoda aattatha ketta paiyan sir intha kaali,Positive ,2
9842,Padam unmaiyalayae verithanam ma irukuuu waiting for part 2,Negative ,0
9843,Thalaivaaa waiting Oct 4th Wat a dialogues ​ Total team Avangaloda best kuduthutanga,Positive ,2
9844,Ipdi oru Maas record Panna intha trailer yen innum trending la varala kaduppa irukku,Mixed_feelings ,1
9845,semaya iruku kabaliku iruntha mass iruntha vera level ah irukum views and likes eppo arasiyal varenu sonnaro Mass kammiaiduchi,Negative ,0
9846,Padam release avaruthukku munnadi 13 milion views varanum,Positive ,2
9847,Ennangada robo ku thoppai thallirukusatyama kevalam da dei rolling on the floor laughing rolling on the floor laughing,Negative ,0
9848,I Am Thälâ Fan Support iN VikRaM siR,Positive ,2
9849,En thalaivan epovume mass da,Positive ,2
9850,Padippa mattum yaaralayum eduthuka mudiyaathu Yappaaaaa,Positive ,2
9851,Ada pavingala pande va kooda vidalaya,Positive ,2
9852,Love scenes la Vera level thalaivar,Positive ,2
9853,Padam peru Sangatamilan aana Producers ellam Reddy s Strategy Usar ayya usar uh drum with drumsticks drum with drumsticks,Mixed_feelings ,1
9854,Rangaraj pandey dummy piece Thala munnadi,Positive ,2
9855,Kathi padam bgm maathiri last bgm illeya,Negative ,0
9856,Thala Thala Thala Thala Thala Thala I love you challam kuttyyyyyyyyyyyyyyyyyyyyyyyyyy,Positive ,2
9857,Marano massu marano tough tharanu adhukku thalaivandhanda varanu,Positive ,2
9858,Sankar sir padam trailer mathiri illama irunthaa sari,Positive ,2
9859,It seems like mixing of aadukalam paruthiveran and pariyeram perumal,Negative ,0
9860,Rajni sar dhmakaa h boss is king duck duck,Positive ,2
9861,Dec 2017 VELAIKKARAN Dec 2018 KANAA Dec 2019 HERO,Positive ,2
9862,Niraya Niraya Niraya Come on THALA AK,Positive ,2
9863,Ra ra ra ra rajini Tha tha tha thalaiva Su su su superstar,Positive ,2
9864,yepavum single star thaaa athu enga super star thaaaaa,Positive ,2
9865,Viswasam ellam nar nara kizhiya pokuth mass kattreenga thaliver,Negative ,0
9866,chiyan vikram I and Aprichit movie fans like the horns sign of the horns the horns sign of the horns,Positive ,2
9867,Trailer pidikalana poga vendiyadhu dhane yedhukandi dislike ahhhhhh Yarrupa andha karuppu aadunga,Positive ,2
9868,I love you Rajini sir fan Ekkada,Mixed_feelings ,1
9869,en thalaivan endrume super star the horns sign of the horns the horns sign of the horns,Positive ,2
9870,ura mass Jai Vijay sethupathi,Positive ,2
9871,I support 2 0 no i support Indian Cinema,Positive ,2
9872,Yuvan Shankar Raja Fans oru attendance podunga,Positive ,2
9873,Enaku ennamo dhool padam pola iruku,Mixed_feelings ,1
9874,Last trailer dance super I love you Thalaiva,Positive ,2
9875,From 0 48 U1 bgm start,Positive ,2
9876,Thalaiva veriyans put a like,Negative ,0
9877,Unaku vayase agala ya ne vera level,Positive ,2
9878,Unga Confidence level 69 illa Thalaiva,Positive ,2
9879,Irukku theatrela kaadhu javvu pichikira alavukku DTS irukku,Mixed_feelings ,1
9880,Thala vera vera vera level smiling face with 3 hearts smiling face with 3 hearts,Positive ,2
9881,Comment padikka vanthavunga mattum like podunga,Mixed_feelings ,1
9882,Expect pannathaa vida semaya iruku I love serious mode Karthi Anna,Negative ,0
9883,Vj sethupathi devidiya paya flop da Omala iron Man ka voice kudukra devidiya payala,Negative ,0
9884,thalaiva pesaama padathula mattum nadinga thaliva saakkadai arasiyal namakku venaam,Mixed_feelings ,1
9885,Ajith amma koothi Surya da,Negative ,0
9886,tralier la Ulla dialogue vera lvl,Positive ,2
9887,Irukku padathula neraya transformers and terminator kadha irukku,Mixed_feelings ,1
9888,இத ோட ந ா 50 time mela pathutan 0 42 sema mass,Positive ,2
9889,Amitabh sir vanthu class version Aana namma thala vanthu class padavum mass kattra vidhama pannirukku Thala rasikan da thalafanskerala,Positive ,2
9890,Thala 60 Songs trailer or teaser yellamey 1m likes ku mela vanganum,Positive ,2
9891,Guys inum 170K Likes Vantha 1M Vanthurum,Positive ,2
9892,Bgm ye therikka viduthu vaa Thalaivaaà star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes,Positive ,2
9893,Saava matinga savadipinga what i mean is,Mixed_feelings ,1
9894,Thala vaa Thala vaa Thala vaa,Positive ,2
9895,Thalaiva ooo munnadi ellarume kolandingodha yavanu unnode padathule kudo nerunge mudiyaadhu Ur so qute,Positive ,2
9896,super star super petta very nice rajni sir,Positive ,2
9897,Yaarellam Today View s Check Panna Vandhinga Like Pannunga Asuran,Positive ,2
9898,Petta pongalo pongal coming to gift rajini sri gift for fens,Positive ,2
9899,thala nengala padam eduthalum Ella remak panni eduthalum nenga thala than,Positive ,2
9900,Yenna pollachi issue based movie ha,Positive ,2
9901,Kadaram Enna karumam da idhu sneezing face sneezing face FLOP,Negative ,0
9902,THALA THALA DHAAN DAA,Positive ,2
9903,Ayiooo Thalaiva nenga Vera level star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes,Positive ,2
9904,Akki toh zero h sir Rajni k samne,Positive ,2
9905,Rajinikula expiry date mudinju over expiry akiruju,Mixed_feelings ,1
9906,Makkal selvan is mass avarukkaka mattumea intha pataththa pakka phorean,Mixed_feelings ,1
9907,16 Milion views with 851k likes for a remake movie,Positive ,2
9908,Thala fan da kerala makkalkkum thala thanda no 1,Positive ,2
9909,Niraya niraya niraya niraya ethipaarpoda kaathirukkom,Positive ,2
9910,Sakthiman 90s kids Ku Dan Terium,Mixed_feelings ,1
9911,Pink remake pannuirukanga but nice flim,Positive ,2
9912,Hindi movie pink tapsee and amitab bachan remake thinking face thinking face,Positive ,2
9913,Settehrunah sande podeh sagenoh kaal le vilunthe sageh kudahthe Semme dialogue,Mixed_feelings ,1
9914,Dai oru vayasanavara pottu enda ippidi paduthuringa,Positive ,2
9915,Nallathane iruku mugamoodi mari vanthurumomu than payam,Mixed_feelings ,1
9916,4 th day 1 trading,Positive ,2
9917,121k like 92k views enna வ ெறித்தனம்,Mixed_feelings ,1
9918,Gotha thala na thala dhan vera lvl bangam,Mixed_feelings ,1
9919,As usual girls ku jaldra the climax is ponuga nalavanga pasanga kettavanga,Positive ,2
9920,Tharamana sambavam irukku Aug 10 annaikku wait,Positive ,2
9921,Sarkar Deepavali vedaa idthu 2 0 DeepavaliVeera level Hollywood level,Positive ,2
9922,Entire movie night bgm,Positive ,2
9923,bigil thayrikka vituthu poiii parilunga da,Mixed_feelings ,1
9924,Yow pandey ne ennaya inga,Positive ,2
9925,na zero better hai es sy,Mixed_feelings ,1
9926,Naan vijay fan but super starkku head s of ithu thalaivar padam sema mrana mass,Positive ,2
9927,Thalaiva neee vera level ennaila erunthu na un rasigan verithanam neee tha diwali unodathu,Positive ,2
9928,Style king na THALAIVAR than,Positive ,2
9929,Inda madri trailer cut pannadhu super thala look semma,Positive ,2
9930,Movie is like asshole Rajini best shit movie,Mixed_feelings ,1
9931,Yeppa dislike potta members maximum yar fan nu sollunga sry rasanaiye illatha alunga yar fan nu sollunga,Positive ,2
9932,Thala Ajith Kumar Worldwide Fans like pannunga,Positive ,2
9933,Apadiyae mugamoodi oda oru end credit scene vainga da,Positive ,2
9934,1M likes pannanum Yellarum Ella account um use Pani like podunga,Positive ,2
9935,Rajini sir u vera level hero Iam vijay fan but I like ur mass acting,Positive ,2
9936,Thala semma cute ah alaka irukaru,Mixed_feelings ,1
9937,Best wishes nerkonda paarvai by THALAPATHY fans,Positive ,2
9938,August 8 ku yarlam wait panranga Nama thala ya paka,Positive ,2
9939,Ellam avan Seyal part 2 rolling on the floor laughing rolling on the floor laughing,Positive ,2
9940,My taste la eduthurukkaru Karthick Subbu kandippa mass thaan,Positive ,2
9941,Chiyaan vikram Anna semma Mass,Positive ,2
9942,Finally I saw my god thala star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes,Positive ,2
9943,Thala nee vera level thala trailer pakka mass,Positive ,2
9944,Super Rajini Sir is Back,Positive ,2
9945,30 million Kondu Varuvon da thala Bloods,Positive ,2
9946,Yara ivan comedy piece angutu poda rolling on the floor laughing rolling on the floor laughing,Negative ,0
9947,pangaaligala itha vegam paththathu innum vegama like ah therika vidunka innaikulla 1million likes varanum,Positive ,2
9948,Title la Kamal Hassan nu potruku,Mixed_feelings ,1
9949,Rajinikandh sir innum ungaluiku 30 vayasu than poga Vera level,Mixed_feelings ,1
9950,payam da unakku thipavali ku vara,Negative ,0
9951,Wow super cool waiting la hey veri yerudhu hey ana dislike panra komalinga dhan yarunu therila,Positive ,2
9952,Padam vera level Thala fans hit,Positive ,2
9953,Dhamaal trailer bhai ek dam fadu bahubali fail iske saamne,Mixed_feelings ,1
9954,Thala ikku etha maari oru movie vera leval la irukka pothu marana waiting,Mixed_feelings ,1
9955,Enna da bgm viswasam NKP bgm Mari irukuthu,Negative ,0
9956,Super star 3 on trending in Dubai,Positive ,2
9957,Pink Tamil version would be like,Positive ,2
9958,No trending yet in Srilanka,Mixed_feelings ,1
9959,Nadula spider man far from home black suit stunt wandha waada adikidhey,Mixed_feelings ,1
9960,Thala style sema mass ah iruku,Positive ,2
9961,Thalaivaaaaaaaaaaaaaaaaaaaaaaaaaaa Marana Massssssss Karthik Subraj Semmaiya,Positive ,2
9962,2k likes for 700k Share max,Positive ,2
9963,Suda suda 4 National award eduthu vainga pa Asuran varaaannnn,Positive ,2
9964,Thalaaaaaaaaaaaaa wanna scream like hell for you in the theatres,Positive ,2
9965,80 k views uh 100 k likes Epdi da face with monocle face with monocle,Mixed_feelings ,1
9966,Siva anna super BEST OF LUCK,Positive ,2
9967,this time naata vittu odurathu uruthinu nenaikiraen,Positive ,2
9968,Appappaa intha aalukku vayasseee akaathaa Thalapathy fansuda vaazhthukal FDFSkku ready 1 55 ma fav,Positive ,2
9969,Ellam sarithan but Vjs padathula irukaranu kekura alavuku trailer iruku,Mixed_feelings ,1
9970,Semmaya iruku thalaiva i am waiting,Positive ,2
9971,96 ram vijay sethupathi anna sama,Positive ,2
9972,Yen da night liye eduthu vechu irukinga but trailer bgm bangam star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes,Mixed_feelings ,1
9973,Vazhthukkal NKP by Makkal selvan Resikan,Positive ,2
9974,Su X money mouth face money mouth face,Negative ,0
9975,Yepudi dislike poduranga thalaivar ah ipadi pathum vera yepudi dan ungaluku pudikum Mass marana mass ah vara pogudhu petta,Positive ,2
9976,11 m views inum trending la varala atha Ena nu konjam parunga,Mixed_feelings ,1
9977,2 O kandippa 2750 crores kku mela collect pannum,Positive ,2
9978,1 m likes vara vainga thala fans,Positive ,2
9979,Thala Thala Thala Thala Thala Thala Enga Uyir pola,Positive ,2
9980,Dhanush anna die hard fans like here,Mixed_feelings ,1
9981,Vera level yaa Marana waiting for asuran,Positive ,2
9982,Vera level pa trailer Viswasam mudichitu kandipa petta porom,Positive ,2
9983,Thirunelveli slang um pesran ya indha manusan,Positive ,2
9984,jan 10 dhaan engalukku new year,Positive ,2
9985,Thala nee mass Thala,Positive ,2
9986,Konjam Odhingiru Odi Pathingidi Varadhu THALAIAVARU,Positive ,2
9987,Thalaiva unge style ku nanga Adimai,Positive ,2
9988,Thank You Karthik Suburaj Tharamaana Trailer Ku,Positive ,2
9989,All rajini heaters sweet saapdungo kaali da,Positive ,2
9990,No different to pink same to same,Positive ,2
9991,Neraya Neraya Neraya Pothum THALA MAASSKAARAN ENGA THALA,Positive ,2
9992,படம ் எப ்ப ர ிலீஸ் When this movie release,Positive ,2
9993,Kolla thanama verila irukkura thalaivar veriyargalam inga like ah therikka vidunga papom,Positive ,2
9994,OSM Trailor VFX Editing Shankar Subaskaran,Mixed_feelings ,1
9995,Vj Fans Padam odana poiruma Thala fans Apidi lam nadakathu nadakavm koodathu,Negative ,0
9996,Sirpana sambavam irkunu ninaikren from Yuvan,Positive ,2
9997,SK anna ponnungala stalk pandratha innum vidalaya,Positive ,2
9998,Best trailer like for thalaiva,Positive ,2
9999,Vakil venki Court leh Elam ipdi Katha kodathu Nan Vijay fan ilah daw koovikitu varadenga,Positive ,2
10000,Ooruthar maael irruka visvasatha katta innooruthara aann avamanapaduthanum thinking face thinking face,Mixed_feelings ,1
10001,Semma Movie Vikram bro semma Gethu,Positive ,2
10002,Ohhhhhhhhh my goddddddddddd Thalaivaaaaaaaaaaaaaaaaaaaa WHAT A FIRE ON YOU,Positive ,2
10003,Nkp parthu mirandu ponavanga oru likepodugaaaaaa,Positive ,2
10004,Super Super Super Super Super Super Superoooooooooooooo Super,Positive ,2
10005,34k dislikes Vera edhum illa ellame vaithu erichal poramai gaandu haters athhaa vekkam kettavargal,Negative ,0
10006,Trailer pathum eppudi da dislike pandringa don t humiliate for name sake,Positive ,2
10007,Love u thala sema semma semmmma,Positive ,2
10008,Villain BGM Man of Steel Superman du ache edu Siva ku irunda nala irukum,Positive ,2
10009,Thala tharu maru Vera level mass,Positive ,2
10010,Super good like a Hollywood movie,Positive ,2
10011,Intha Mari ponungaluku ela ipdi tha nadakum Thala apdi ela nadakathu Nadakakudathu,Positive ,2
10012,Eppa enna Panna porom mmm sweet sapda porom,Positive ,2
10013,Deepavali kku release pannungge Bigil kku adi tha Power of Vetri Maaran Danush,Positive ,2
10014,Oruthanna Oruthann Yaaro Hostel Warden Aam Marana Kaatu Kaatitaan 00 21 Feeling The Old Thalaivar Magic,Positive ,2
10015,Who feeled viswasam bgm in between,Negative ,0
10016,Oruthar mela neenga visuvaasam kaaturadhukku innoruthara edhukku asingapaduthureenga,Positive ,2
10017,Yenna da silent ah release pantingga,Mixed_feelings ,1
10018,Maranam Mass U Maranam 2 O By Fan of Rajni Sachin Tendulkar,Positive ,2
10019,All the best karnataka stylish superstar kichcha sudeep biggest fans inda,Positive ,2
10020,3 supar dupar star akshaya rajnikant and any jackson wow amazing,Positive ,2
10021,Ultimate tala vera level sir neenga,Positive ,2
10022,u guys remain me CITIZEN,Positive ,2
10023,Suyama Sinthikiravan than super Hero Seama dialogue,Mixed_feelings ,1
10024,Yaru Yaru September la parka varinga oru like podunga,Positive ,2
10025,41k dislike from komali kujay pans,Negative ,0
10026,Dubbing remake of pink movie,Positive ,2
10027,I want naraya naraya naraya,Positive ,2
10028,Marana massthaan ithaan Thalaiver soon sweet sapdaporam,Positive ,2
10029,Ivarku lawyer style and body language varla Romba mosam Olunga pesa kooda illa Lawyer mathiriye illa mokka,Negative ,0
10030,Thala takkar doiiiiiiii va thala va thala,Positive ,2
10031,Sema mass thalaivaaa Innum eththana years aanalum unna adichukkathukku aale kidaiyathu,Positive ,2
10032,pakka pkkaa varee agetuu Seagram vaaaa thala,Positive ,2
10033,Super hollywood range ku iruku trailer,Positive ,2
10034,Sottapathy63 2000M vivews varum Sevai kerakathula aliens ellam sottapathy fans da rolling on the floor laughing rolling on the floor laughing,Negative ,0
10035,Cell phone aakathuna Apparam yathuku Mobile trailer release panrenga,Mixed_feelings ,1
