text,category,label,proportionEnglish
No words to say katta pwoli van mass,Positive ,2,0.625
Petrol vila karanam raja cycilil polichu,Positive ,2,0.5
Pala chettakalum chelakkatte ith onnonnara padaman,Positive ,2,0.0
Licifer vannna ennenthe pooram vanu madhuraraja 6 manik thanne poyi but l is loading coming minutes left,Positive ,2,0.35294117647058826
theateril elaarkum moonjiya expression aannallo kandu kazhinju,Negative ,0,0.14285714285714285
E oru trailarinu vendiyanu njan kathirunnathu powliyanu Kiduvanu katta massanu,Positive ,2,0.1
Malayala cinema yude thalavara maattum e padam,Positive ,2,0.2857142857142857
eth 14k alavalathikal aanu dislike adichath,Negative ,0,0.16666666666666666
Kidu trailer oru rakshem illa katta waiting,Positive ,2,0.2857142857142857
KGF kanda oru effect trailer kandapol kitty,Positive ,2,0.42857142857142855
Katta waiting aliyoo njanga malayalikalkkum nddaa mass padangal,Positive ,2,0.25
Surajettan ippol kadhapathramayi jeevikkukayanu mikka cinemakalilum,Positive ,2,0.0
Polichittund Lal ettan fans like adi,Positive ,2,0.16666666666666666
pwolikkum oru valya vijayam aakatte,Positive ,2,0.0
Kolakolli Item Ikka war mode on,Positive ,2,0.6666666666666666
ൈ െ ർ Wishes to Janapriya Nayakan Dileepettan from Lalettan Fans,Positive ,2,0.18181818181818182
onnil kooduthal thavana trailer kandavar pls like here,Positive ,2,0.375
uff trailer mamuka mohanlal legends aanu oru tharkavum venda,Positive ,2,0.1111111111111111
HAPPY IKKKAAAAAAA LOVE YOU IKKKAAAAAAAAA,Positive ,2,0.6
massakkan 3 14 m venda 1 46 mathi love you raja,Positive ,2,0.36363636363636365
Jai marikkunnath kandappol othiri sangadamaayi,Negative ,0,0.0
Njan Ettan fana ennaalum paraya e padam polikkum,Positive ,2,0.25
Lalettanu Thulayam malayalam film industry yil Latten mathram,Positive ,2,0.375
cinema kandu addipoli adyamaayitta oru cinema adhe divasam 2 thavana theatril kaanunne,Positive ,2,0.16666666666666666
Adipoli Trailer parayaan Vaaakkilaa Lalettan fans like here,Positive ,2,0.375
kure naalu koodiya oru mammookka trailer kaandu santhosham thonunnathu,Positive ,2,0.1111111111111111
Kutam parayunavaru Maryadaku zha parayan ariyatha team anu,Negative ,0,0.125
Jayettan Thrissur Oru Ugran PooraM Kodiyeri makkale katta waitin,Positive ,2,0.0
Ho aaa BGM Mammookka ithu oru pwoli pwolikkum,Positive ,2,0.125
Ithu oru onnonnara item anu makane ee Mass alla athukkum meleee,Positive ,2,0.18181818181818182
Sirea ethu keari koluthunna lekshanam undallo bumbar hitavattea,Positive ,2,0.0
Venda kutta uruttam last dialogue polii,Positive ,2,0.3333333333333333
Pavam sanjeev pillaiku enthengilum credit kodukeda nayinte makkale,Negative ,0,0.125
Ente mammookka Ithokke abhinayikkanel minimum range venameda Vere level,Positive ,2,0.3333333333333333
TRAILER VERE LEVEL ITH PWLIKKM,Positive ,2,0.4
After Neram,Mixed_feelings ,1,0.5
Nice Varampo kaanam engana nu,Positive ,2,0.4
Pazhanjan formula aanaloo Oru gramam,Mixed_feelings ,1,0.2
cia bgm tch undalllo copy etttaa,Negative ,0,0.3333333333333333
Ethreyum nalla oru creativity ku dislike cheyunnavarodu oru load pucham,Negative ,0,0.3
waiting ganagandharvan mamankom sherlock bilal enik vayya mass ka baapp,Positive ,2,0.4
Mammootty enna name thanne mathi charithra cinimakal poyi kaanan,Positive ,2,0.1111111111111111
30 minute 34 k views padam poorikum,Positive ,2,0.2857142857142857
mohanlal fananu but e filim ethraku pokanonnum ella raju ethilentha amanushikano,Mixed_feelings ,1,0.18181818181818182
Ith pole films aanu tamil telungu mass movies aakunnath,Positive ,2,0.2222222222222222
Camera style kandappo chapa kurush ormavannu,Mixed_feelings ,1,0.3333333333333333
Heavy Mass Clas cudos team Lucifer Laalettaa ingalu Muthaanu Double Role Aanu Makkale,Positive ,2,0.38461538461538464
Ottavakkil paranjal oru Pavam Padam But powerful,Positive ,2,0.2857142857142857
Ethra vattam kandu ennu areela,Positive ,2,0.0
Verum mass alla kola mass raja daa,Positive ,2,0.5714285714285714
Kandit romanjam vernnu ikka eth ningale konde sadikku,Positive ,2,0.0
Angine paranju paranju trailer nalla YouTube chanalil thank irakki star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes athinu irikkatte or kuthirappavan,Positive ,2,0.6129032258064516
Lalettan fans kar okke evadeeee Best wishes mammookka,Positive ,2,0.125
I HOPE THIS WILL BE THE BEST THRILLER FILM SUPERB TRAILER ORU rakshayumilla Kidukaachi kidiloski item waiting for,Positive ,2,0.7777777777777778
Pokkiraja pole full masa entertainment allann thonunnu nallaru storyum ullath pole smiling face with 3 hearts smiling face with 3 hearts,Positive ,2,0.6190476190476191
Hollywood style mammukka Box office kidukkum mass stylish thriller aayirikkum,Positive ,2,0.6
malayathil ethu vare kandathil vech ettavumm bramandaa trailer ikkaa hats off,Positive ,2,0.2727272727272727
Trailer avg aakki preshakare pratheeksha veypikathe pritvii padam pwoli aayrkm appoo,Mixed_feelings ,1,0.09090909090909091
Trailer kidukkiiii Lalettante Lucifer pole mammookkayude Madhurarajayum kathikkayaraan e lalettan faninte vaka prarthana undavum,Positive ,2,0.21428571428571427
Vishu stephen kondupoyinn parayan paranju ejjathi pwoli,Positive ,2,0.0
Last atte aa adi polichu,Positive ,2,0.4
E mass trailer ne vecchanalo madura raja ye compare cheyyunadh kashtam,Negative ,0,0.6363636363636364
charithram onnum parayanda mammunniyalle Ella malayalikalkkumariyam kuninjoru paniyum cheyyathillennu,Negative ,0,0.0
Bgm athu kalakkii muthe sambavam lesam haram kooditha to,Positive ,2,0.1111111111111111
hoo kolamass item thannee bgm oru rakshayumillaa,Positive ,2,0.14285714285714285
Kidu trailer mammukka ithil 100 kodi urappu anu 143,Positive ,2,0.1111111111111111
ufff ikka ethe polikkum Katta waiting,Positive ,2,0.16666666666666666
Raja ellam adich toofan aakum,Positive ,2,0.2
Enta ponney ijjathi item uff romanjam,Positive ,2,0.16666666666666666
Oru paandi gundeye Adichodukan Avn vannee,Mixed_feelings ,1,0.0
Ikka evide evide ennu nokkuvayirunu Vanapozhoo Onnum parayan illa,Positive ,2,0.0
Adipoli super bgm no raksha,Positive ,2,0.4
Enta ponnu jayettooiiiii ingalu mmde thrissurle polichadakkindalloo,Positive ,2,0.0
I 46am ithu 12 pravasyam annu kannune stephen nedumbuli,Positive ,2,0.1111111111111111
10 ൽ ൂ ഈ trailer kandavar ivide varoonjhaan 16 aayi,Positive ,2,0.1
Ithu aanu trailer alathe koore cut seens kanikkal ala,Positive ,2,0.3333333333333333
Cinema Kandavar orikkalum cinema hit ennu parayathilla,Negative ,0,0.42857142857142855
Trailer il thanne full story undallo Padam kidilan aakatte nerd face nerd face,Positive ,2,0.38461538461538464
Nthu dislikes an Ninnekondekke dislike cheyyane pattu,Negative ,0,0.42857142857142855
trailer kanditu ithenkilum pwoliyillannu thonnunu nb njan oru katta fan aanu,Positive ,2,0.18181818181818182
Hambo Vere level Oru rakshayum illa,Positive ,2,0.16666666666666666
Ningal ee stagil keritt Chund anakkunnath ariyathavar aara enthoo arkoo thangiya Pole thoniyath enikk mathramanoo,Mixed_feelings ,1,0.06666666666666667
Hvy Rajuvettan rocks star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes Lalettan,Positive ,2,0.7272727272727273
Vineeth srinivasan ahaa otta peru mathe vere onnum vendaa,Positive ,2,0.0
Filim kaannadhe trailer kandu diss like adikkan kureyannam vannolum kashtam thanne diss like adikkan mathram jeevikkunna guys hii,Negative ,0,0.2777777777777778
Mammukka marana mass Ikka fans like Katta wi8 for mammangam,Positive ,2,0.3
ethukandalariyam e padam padakkam pole pottum,Negative ,0,0.3333333333333333
Verum gust roll nu ejjathi waiting,Positive ,2,0.6666666666666666
Ikkayude adya 100cr padamakum ithennu urappullavar like adi,Positive ,2,0.125
Ellaavarum ente channel onnu nokamo ishtamayenkil subscribe cheyyamo suraj ettan soubin kidu,Positive ,2,0.16666666666666666
Ente ponno ijjathi Raya kandam vazhi oodi eetahhh,Negative ,0,0.125
Tgf teaser kola mass aanenkil Abrahaminte santhathikal trailer kodoora maassum alla Athukkum mele aanu,Positive ,2,0.35714285714285715
Jaathee mathangalkk adheedhamaayi manushyaneyaanu snehikkendath enna threadil cinema thudangi athe threadil cinema avasaanippicha samvidaayakanu irikkatte oru kuthirappavan,Positive ,2,0.11764705882352941
Youthanmarude youthan njanmmala ikka katta w8ing,Positive ,2,0.0
Pwolli item Mammukka Bgm Uff No words Katta waiting,Positive ,2,0.3333333333333333
Pulimuragan same climax and same location,Mixed_feelings ,1,0.8333333333333334
pullikkan stara pole undu trailer powlikkane pisharadi eatta thank you,Mixed_feelings ,1,0.4
Ee thavanathe onam pooramakkan itty maani varunu,Positive ,2,0.0
Mammoka karanjal sahikkathavar indo valsalyam,Positive ,2,0.0
Nge like kuranjo autolikes 3g anyway trailer heavy,Positive ,2,0.5
Oru raksha illa makkal poli padam like,Positive ,2,0.14285714285714285
Amboooo pwoli veree levellll Ettn ishtm,Positive ,2,0.0
Aju chettan polikkum nna thonnane,Positive ,2,0.0
Raja Returns powlichu Lucifer െ ൾ ൊ trailer,Positive ,2,0.25
Onnum parayanilla onnu matram mammookkayaan ente lahari,Positive ,2,0.0
Soubin ikka suraj ettan lead roll ith oru sambavam aakum katta witing kidukachi filkm,Positive ,2,0.14285714285714285
Ithu polikum pappan marana massanengil pullu giri kola massanu jayettante first gangster underworld movie,Positive ,2,0.35714285714285715
eee prayathilum ennaaa look ekka keee,Positive ,2,0.3333333333333333
Ichayan pakkaa massdaaa I love tovino,Positive ,2,0.3333333333333333
Eee oru odiyan ikkade bilalnte athre muttan illa,Mixed_feelings ,1,0.0
Indettante a dialogue kiduvanalle Mahiravanan,Positive ,2,0.4
Ambili kandavroke onnu like adiche Kanaathavar onnu kanade povalle nashtaman,Positive ,2,0.1
Ayyeee Lucifer Oru political movie athine copy adichu madura raja Ee cinema director COPY SUNDAR aano face with hand over mouth smiling face with smiling eyes and hand covering mouth face with hand over mouth smiling face with smiling eyes and hand covering mouth,Negative ,0,0.75
Direction Rajuettan aanel Standard inte glucose level high aa Speechless,Positive ,2,0.7
Trailer kidukki full movie kidukidukkum we still waiting,Positive ,2,0.75
Shwaasam adakki pidich trailer kandavar adik like,Positive ,2,0.2857142857142857
Oru singam mmayam pwoli trailer,Positive ,2,0.2
OMG lalettaaaa ummmaaaaa rajuvettaaa ningal marana mass anu,Positive ,2,0.125
Teaser kandappo itrakkum pratheekshichilla traler supsupsupsupsupsuper cinema pwplikkum,Positive ,2,0.25
pulimurugan style aakan vazhi und palayidathum athe colour tone kanam enkilum vaishakilum ikkayilum oru pretheeksha,Mixed_feelings ,1,0.2
adhyam 9 polinju 8 nilayil ini next ithum poliyum 9 nilayil,Negative ,0,0.09090909090909091
Ithu oru padamayirikum action orupadu vyethasetha ulla oru film ayirikum,Positive ,2,0.3
ethentha lalettan thanneyano dout akunnu,Mixed_feelings ,1,0.2
Njan oru lalettan fan anu pakshe ithu polichu ikka super,Positive ,2,0.2
Mammooty Avasaanathe aa run hentammo GOOSEBUMPS,Positive ,2,0.3333333333333333
Katta ikka fan aahnu anaalum A10nte padavum A10neyum ishttam Katta waiting for ittimaani first day first show,Positive ,2,0.4117647058823529
Oru mohanlal fan aaya njan katta wait cheithu irikuna mamooty de filim,Positive ,2,0.25
Dislike adicha thanthayilla thayolikal aaranaavo murugane theerkkum ennu paranju nadannavar aavum,Negative ,0,0.09090909090909091
Last ikkede varavum ോ mass,Positive ,2,0.4
ം nerunnu 333 film magic Film channel,Positive ,2,0.5714285714285714
Kilichundan mambazhathile Laletan dilog parayana pole,Mixed_feelings ,1,0.16666666666666666
Nalla oru film anuuu ellavarum poyi kanu,Positive ,2,0.14285714285714285
Mohanlalinte ee film engilum hit aayal matiyaarinnu maduthu odiyente kuttam keettu keetee Kaata lalaetta fan adi like,Positive ,2,0.23529411764705882
Lalettan fans like Super movie ikka muttwanu,Positive ,2,0.42857142857142855
Malayala cinemayude idhihasam mammookka happy birthday Mammookka,Positive ,2,0.2857142857142857
Ikkkaaa katta mass trailer pwolichu eniyaaanu masss katta waitin,Positive ,2,0.2222222222222222
Dislike adikaan vanna para naarikal pinne enthina ith verthee kaanunnath,Negative ,0,0.2
Prithviyude voice modulation oru rakshayum ilya ponne Kidkaachi trailer Stylish paranja itha aanu makkalle,Positive ,2,0.2857142857142857
Ith ndh manushiyana ith mass anno kollamass anno atho vere ndhelum anno romanjam pongunnu ambho,Positive ,2,0.06666666666666667
33k kurugal kanunnylllle dislike rolling on the floor laughing rolling on the floor laughing duranthngal pyaavam lavanmarude pramughanu youtube views illathente sangadam aavum,Negative ,0,0.4782608695652174
avasaanathe superman punch ath kalakkki ente ponnu ikka love uuuu,Positive ,2,0.3
Vineeth sreenivasan ennnu kanda pinne onnum nokkanda padam vere level ayirikkum,Positive ,2,0.09090909090909091
Pratheekshakalkum appuram kaatti thannu pratheeksha orupaad uyarthu prithivaraj enna nammude malayalikalude swakarya ahangari,Positive ,2,0.0
Enna koora padama Mamooty ullond kandirikam Nalle boradiikkuna padam sthiram kadha,Negative ,0,0.0
ithpole oru kidu trailerinu dislike adikkana myrroli mammoonni fansin naduviral namaskaaram ella mamooty fansinem udheshichalla chila choriyanmaare udheshich paranjatha,Negative ,0,0.05263157894736842
Marana mass waiting for mamankham,Positive ,2,0.6
Ettan da 6million views L M wood mohanlal,Positive ,2,0.5
Laletta negal namde muthanu ine vere arkum vitukodikila malayalikalude sothanu lalettan,Positive ,2,0.0
Ithu oru tamil Telugu style padamaayi poyaallo dialogue and bgm oru gummillaa,Negative ,0,0.25
Comments vayichppo oru karyam manasilayi Ethu njagade LALETTAN ANN,Positive ,2,0.1111111111111111
Dileepine polullavare thangi nadakkunnavarude padam kanathirikkuka Preshakarkku pullinte vila polum evar nalkunnilla,Negative ,0,0.08333333333333333
Trending ayy ini viwesum likesum Anu vendath,Positive ,2,0.0
Malaya cinema abhimanikkunnu ingane oru nadane kittyathil Wish u a very swt hpy bthday mammooka takeout box takeout box,Positive ,2,0.3684210526315789
Mammoookkaaaa polichadukkiii katta waiting nv 21,Positive ,2,0.16666666666666666
Onnum parayanilla enna parayana lalettane enik vayya,Positive ,2,0.0
Heavy trailer uff 0 14 bgm and ikkante performence,Positive ,2,0.3333333333333333
first adam jon trialer pole ndaynu but bgm kidu,Mixed_feelings ,1,0.3333333333333333
Ithiri late aayalum prithviraj koodi venamayirunnu,Mixed_feelings ,1,0.16666666666666666
Bgm ettan dialogues fight romanijification,Positive ,2,0.2
Vamban hope chaidu vannadellam potti polijatte olle,Negative ,0,0.14285714285714285
Lalettan fan but aa lastle chadeet oru pedayille polichuuu,Positive ,2,0.3333333333333333
Trailer undakiyarithi valare mosham ann Ith kanumbol enik oru feelum vannilla,Negative ,0,0.18181818181818182
Ee thadiyanano nammale kunjali marakkar aayi abinayikkunnath Prithviraj or Mammootty cheyyanda role aanu,Negative ,0,0.15384615384615385
Ettante records pottikkan ettan mathrame ollu inn malayala chinimayil,Positive ,2,0.1111111111111111
Dislike adichitt karyamilla makkale ith alu vereya,Positive ,2,0.14285714285714285
ethu type roleum ettante kayil safe aanu sambhavam kidukum fans show bookedettan uyir,Positive ,2,0.23076923076923078
Wow ikkaa mass bgm pwoliii katta Waitinggg,Positive ,2,0.2857142857142857
Swargatthil ninnu purathaakkappetta daivatthinte swantham maalakha polichuuuuuuu LUCIFER waitingggggg,Positive ,2,0.0
Nte ponnu rakshyillaa,Positive ,2,0.0
Ayye preteekshicha atonuletta trailer Valya tarakedila,Mixed_feelings ,1,0.16666666666666666
Aye kuura trailer oola padam chali mohanlal,Negative ,0,0.2857142857142857
Mammookkaa polichuuu hvy trailer katta waiting,Positive ,2,0.3333333333333333
Malayalam cinema innevare vannathil vachu ettavum mighacha trailer,Positive ,2,0.25
Superb trailer from lalettan fan ikka polichu,Positive ,2,0.5714285714285714
Raja de randam varavini kodi kayaran ini kurach manikoorukal mathram idikatta waiting,Positive ,2,0.25
Ethu santhathikal vannalum Pulimurugante thattu thanu thanne irikkum,Mixed_feelings ,1,0.0
Enntta surajetta Super oru rakshaum ella,Positive ,2,0.16666666666666666
Oru mass heeroye kitti mone kitti,Positive ,2,0.3333333333333333
Trailer pole naalla story undayal mathiyarinu,Positive ,2,0.5
Ethonnum mohanlalnu cherilla,Negative ,0,0.0
Mammukka ishttam padam pwlikkane Bzlee nammude mammukka pwlichu daa,Positive ,2,0.0
Dislike adicha Lalettan hatersnulla adi avate ningalude likes Trailer vere level Murali Gopi Mass Like Prithviraj too,Negative ,0,0.35294117647058826
Ente ponno lalettan oru rekshaum illa waiting,Positive ,2,0.14285714285714285
Star cast ile N F Varghese sir inne undayirunangile lalettanta kudey poliche adukiyene lucifer movieyile,Positive ,2,0.3333333333333333
I love Lalettan and prithviraj prithviraj always admired him Ithu polikkum Alla pinna,Positive ,2,0.5384615384615384
Lallettaaaa pwlichu maranna massss triller you are the only king in mollywood Triller ishttapettavar like aaddikkaddaaa,Positive ,2,0.4375
Lalettan oru vigaram mathram alla nammude ahangaram aanu,Positive ,2,0.0
Ithinekkal valiya romanjifickation trilor aaaayirunnu villan ennitto padam 8L pottii idum anginethanneyaavum laletta ingalu maaarikkoluuu pillleru kalikkette,Negative ,0,0.0
24 k naarikkal eee cinema dislike ittu avanmaarku thallu kodukkuvan agraham ullavar like addi,Negative ,0,0.2857142857142857
Sathyathil abhinandanagal ariyikkendathu Prithvirajinanu Thakarthu kalanjallo muthu,Positive ,2,0.0
Itthu Pokkiri Rajaude athava Pulimurguan ennte 2 aam baagamo,Mixed_feelings ,1,0.1111111111111111
Supperb ikka pwolichuu ikkaa swoth baaki ellaam myr,Positive ,2,0.0
Eeee paheyente sthaneth Mohanlal annn 70am vayesill Eee padem cheythirinnenkill edukam pallikatilekh Lal ettane allenkil dehippikam,Negative ,0,0.0
Ullath parayallooo sidhiq ozhich bhaakki elllaaam chali actorors Enthaaavumooo enthoooo Comment nookiii fayankaram ennu parayaan eee trailoril onnum illlaa,Negative ,0,0.05263157894736842
Surajettanum subin ikkayum polichu sesham screenil,Positive ,2,0.0
Idikkatta waiting Othiri thanks prithvirajinu njangalde ettane,Positive ,2,0.2857142857142857
Dislike adicha pannikale Theater il kanada,Negative ,0,0.3333333333333333
Enik pulimurgante scnd part ayita thoniye,Mixed_feelings ,1,0.16666666666666666
Muriyandikal pannikuutatam pole thurimezhukuvansllooscenes are rememmbering pulimurugan,Negative ,0,0.2857142857142857
Ho my god Soooooooooooooooooooooooooooooooper Dislike adicha pottimaanikal chankupottychaakum,Positive ,2,0.5
6 7k dislikes adichaa ooolanmarellam angott maaarininnnu mongikko,Negative ,0,0.0
Mammokayude unda varunnu an kaliyakiyavar kedo unda verum undayala thokkil vediunda yamanasilaya mammookaye kaliyakunnavare,Negative ,0,0.07142857142857142
Poli oru rakshayum illa pakka hvy Ithu blockbuster adikum ikka marana mass aane,Positive ,2,0.15384615384615385
Ammo Porichu Ithu kidilan,Positive ,2,0.25
Lallikkka polich eee kanditum kandittum kodhitheerunnnillla ante vismayameeee,Positive ,2,0.125
Ouru Lúcifer erangi athe polle thanne enni kore padomm erakuum myrreeee,Negative ,0,0.09090909090909091
ayyoo mohanlal sangiallleeeee poyi chawada kalla cummi a,Negative ,0,0.125
Hammme poli lastathe aa scene kidu Frames,Positive ,2,0.2857142857142857
Ettan fans Ethra per ee padam kanan pokum Ettan ishttam,Positive ,2,0.1
Naaanavum maanavum undoda ooolakale trailer verunathinte munb Thane degrade cheyaaan,Negative ,0,0.3
Apo athum potti aaaa pratheekshayum poyi,Negative ,0,0.0
Uff ijjadi item romanjam ikka fans like adich polikk,Positive ,2,0.2222222222222222
Mamookade kore naalathe flopkalk shesham oru predeeksha ulla chithram Ith pwolikkum,Positive ,2,0.18181818181818182
Ertti madhuram on ikku s bday god bless ma ikkuhappywala bday ikku,Positive ,2,0.4166666666666667
Njan oru lalattan fan anagilum raja maaass akum urappppuuu,Positive ,2,0.2222222222222222
Katha manasilay Tv il varambam kanam,Negative ,0,0.16666666666666666
ithaanu A10 hatersinte vaayil adichu kayatiya adaar item Lusifer,Positive ,2,0.1111111111111111
Chechi kaanaan Vendi maatram keriyavar Lyk adichit pokaan marakkalle Chechi ishtam,Positive ,2,0.0
Romanjam ikka predhikshichadh pazham kanjiya but kittiyadh biriyani powli,Positive ,2,0.1111111111111111
E padam pottan chance undu TIYAAN movie orma varunnu murali gopi alle script kandariyam,Mixed_feelings ,1,0.2857142857142857
Anna Ben Performance Vera Level,Positive ,2,1.0
Katta waiting Perunnal pole aaai ee divsam Ikka minnichekkene,Positive ,2,0.2222222222222222
Enn a polle ethraper prarthikunnu ettante jodi manju avalle enn,Mixed_feelings ,1,0.1
Sound modulation Indian cinimayil mammookka athu kayinje vere aarum varathullu,Positive ,2,0.2
Ufffff ejaadhiii lalettann rdjile edjelum oruu svene e jenmam vheyaan patilaa trailer kandd karayunundaabumm ettan and ettan fanss,Negative ,0,0.16666666666666666
Ee onam njan ingu edukkuva,Positive ,2,0.0
Kavya film company perinu Oru gummilla,Negative ,0,0.3333333333333333
Padam kand kilipoyitt ivede vannavar undo What a movie,Positive ,2,0.4444444444444444
Ithu dislike adicha pookavadi makkalodu onne parayan ullu,Negative ,0,0.125
Adipoli set move ayirikum a10 thagarkum,Positive ,2,0.3333333333333333
Njan oru ikka fan alla Pakshe ente romam vare ezhunnett ninnu apaaram,Positive ,2,0.16666666666666666
Dislike adich kali makkale Athre ninneyekkekond pattu,Negative ,0,0.42857142857142855
Mammookka look and diolouge uff Oru rakshayum illa,Positive ,2,0.25
ente ponnu endb item aaan he he ikkka romanjjjjjjj,Positive ,2,0.3333333333333333
1 39 bhaaki ullarakh ath punch njangal wwe fansin ath superman punch,Positive ,2,0.25
Theatre baaki undayal mathiyarunu ente laletaaaaa ingal vere level aanu man,Positive ,2,0.18181818181818182
Ente mammooka ninghale mass alla Marana massum alla Pakshe ninghal kolamass aanu ikka,Positive ,2,0.07692307692307693
Vyshakinte pagill ettal egane ya views thonne kittuka valiya chanalil alle edendathu luciferne pole,Negative ,0,0.14285714285714285
Padam verum oru below average Lucifer like oombiya Padam aakum enn orappullavr c man,Negative ,0,0.35714285714285715
Dileepettaaa last dialogue Karayippichallo 5 second Lalettan kazhinja dileepettan aanh full senti,Positive ,2,0.3333333333333333
KATTA WAITING LIKE CHEYYYYY,Positive ,2,0.5
Camera work kolam Bgm set onum athra pora,Mixed_feelings ,1,0.375
Ithrem dislike adichavar malayalikal aagan vazhiyilla,Negative ,0,0.16666666666666666
Ith nice aakum sure aanu,Positive ,2,0.4
Ethu polikkum makalle Our king is back,Positive ,2,0.5714285714285714
Laletta Ie thanne njangake vendiyirunnathe nigale egane kannane njangake ishtam,Positive ,2,0.1
Angane 70 vayassulla vridhan schoolil ethiyo,Negative ,0,0.0
Enta mone ikka vere level Lalettan fansinte abhivadyangal,Positive ,2,0.25
Awesome lalettan mind blowing Raju kidu snap,Positive ,2,0.5714285714285714
L 2 LOADING KATTA WAITING LALETTA,Positive ,2,0.5
Sunny chechiye kanan Vannavarkke like adikanulla cmnt,Positive ,2,0.2857142857142857
Theaterukal origiko June 16 house full perumazayayirikum,Positive ,2,0.42857142857142855
rolling on the floor laughing rolling on the floor laughing tovinok nadakkoola eee pani police pani cherunnilla soundum dressing onnum,Negative ,0,0.6
Ikka hvy vere lvl trailer,Positive ,2,0.2
mmale naattil degradarsinu oru kaalathhum kammi undaakilla athaan nammala naadinte main shaapam,Negative ,0,0.08333333333333333
Kuthiyirunn dislike adikkand,Negative ,0,0.3333333333333333
Lalettan ithu thakarkum Prithviraj great job,Positive ,2,0.3333333333333333
Mammukkayude kude raju vettan venamennu aagrahikkunnathu njan mathramano,Positive ,2,0.0
Nalla story aanel vijayikkum trailer average,Mixed_feelings ,1,0.5
ikkadae pullarkk like adikkanullaa nooll ninga adicholi padam kidloviskii,Positive ,2,0.1111111111111111
Padam oru horror movie akkamarnnuuu kaanunnavar koodi pedikanarnu,Mixed_feelings ,1,0.25
entha pariya ikka polochu,Positive ,2,0.0
1 13 aa car nu vare oru charivu kando ethu pakka lalettan padamane,Positive ,2,0.3076923076923077
Nammude mutth veedum vannu polikkum muthe,Positive ,2,0.0
Friendship dayikk oru cake medichu kodukk fresh,Mixed_feelings ,1,0.42857142857142855
tovino mass avum ennu urappullavar ivade come on,Positive ,2,0.375
Lalettan fan anu Ikka poliyanne Full support,Positive ,2,0.42857142857142855
Trailer kollam Amita prateeksha venda,Mixed_feelings ,1,0.2
Oru nanmma niranja film kurachu lag und,Mixed_feelings ,1,0.2857142857142857
Kandu padik shree Kumar menone anugal film direct cheyunath,Negative ,0,0.3333333333333333
Ith polathe oombiya trailer njan kandittilla patti okki surajinte appante soubinte pooru,Negative ,0,0.08333333333333333
Ith malayalam movie thane ano ijathi making,Positive ,2,0.42857142857142855
Best Actor,Positive ,2,1.0
Lalettan fb live vannapol paranja vaakkukal ellam sathyamaakunathu pole,Positive ,2,0.2222222222222222
Raja come back katta waiting,Positive ,2,0.8
Ente ponno kidukki Rajueattan star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes fans nte vaka ellaa vidha aaashamsakalum nerunnu,Positive ,2,0.5517241379310345
Ente rajuvetaa Enthina njangale ingane romanjam kollikkunne,Positive ,2,0.0
Dileepettan jailil pokatha oru padavum ippol irangunnillaaa Irangunnathokke super hitum,Positive ,2,0.1
Idivett sugunan 0 14 kandavar adi like daaa,Positive ,2,0.125
Long live ikka Long live ettan Long live Malayalam movie,Positive ,2,0.7
Adipoli adipoli adipoli super,Positive ,2,0.25
Padam onnu eragikotteda pahayanmare appalekum chelakkan kuthirikunu ororthanmaru Onnu poyinada,Negative ,0,0.0
Pakka mass film lalettan,Positive ,2,0.5
First Veiwum Likum adikkan Ready Aayi nikkunathu Njan mathram aano the horns sign of the horns the horns sign of the horns,Positive ,2,0.45454545454545453
ethanoo trailer kandapalla enta ammoo bhodam poyi padam moonjiyaa,Negative ,0,0.1111111111111111
Ente ethra kali ne kandittundu Eee odukkathe kali koodii NE onnu kaaanu Laletttaaaaa,Positive ,2,0.3076923076923077
Madhuraraaja kandu super adipoli ellarum kaananam,Positive ,2,0.16666666666666666
Spadikam thott ullata ee amma makan combo,Positive ,2,0.14285714285714285
Raja tittle ulla mamootty cinemakalellam super aanu 100,Positive ,2,0.5
adipoli s,Positive ,2,0.5
Camera man,Positive ,2,1.0
Polichu laletta lalettan fans like adikko,Positive ,2,0.16666666666666666
Enta ponna laletta Nigal masalla marana masss,Positive ,2,0.0
Pwoli trailer BGM vere level Ithokke kandal mathi ithil ninne manassilakkam box office poorakkadal akum,Positive ,2,0.26666666666666666
Awesome,Positive ,2,1.0
This looks like Thrishur pooram,Positive ,2,0.4
Chunk alla chunk edippanu lalettan like addicho makale,Positive ,2,0.375
Annum Innum Ikkayude Bthday nnu vachal nammal malayalikal ellarum oru atbudama Vayasulpade tettate malayalikal parayan Matethu nadanundu inganoru pretyekata,Positive ,2,0.0
Ikka fans mathramalla ettan fansum undu Box officeeee Chaavaan thayyaraayikko Mamangam,Positive ,2,0.09090909090909091
Ikka fight lu ottum pinnilottu ninnittillaa ikka maarakam,Positive ,2,0.125
Lalettane vellan Indian cinimayil arum ellllaaa,Positive ,2,0.0
Ithu 100 core klubil kerumennu urappullavar like adilk,Positive ,2,0.25
MadhuraRaja blockbuster aagan Madhurey hero Vijay Fans ente Aashamsakal,Positive ,2,0.2222222222222222
Ikka yude fitness at this age vere level,Positive ,2,0.625
Mamukayude bramanda thandavam njan kande adipoli,Positive ,2,0.16666666666666666
