text,category,label,proportionEnglish
Any die hrt vikram fans hit like,Negative ,0,0.5714285714285714
Nadiyoke shakthi illa ivnella hero ankond tirgtira nimge taste illa illandre kannu illa,Negative ,0,0.15384615384615385
Vaasu yaar adhu aiyo namma mind shruthi hassan pakkam podhe,Positive ,2,0.1
0 53 thala ooda looka copy adichutan daa,Positive ,2,0.125
Thala court scene marana mass dialogue delivery super duper hit,Positive ,2,0.8
This pongal is not only pongal It s marana mass pongal,Positive ,2,0.6363636363636364
Thaliva Nee Veralevel Becoz eppadi neriya neriya neriya Natha dialogue veralevel,Positive ,2,0.18181818181818182
இத ு Rajni style Youth Rajni நன ்றி,Positive ,2,0.25
makkal selvan Kaaga like pottavangalaam like pannunga the horns sign of the horns the horns sign of the horns,Positive ,2,0.5263157894736842
Nallaarukkuppaa Olli meesa Like Meesa with thaadi comment,Negative ,0,0.375
Indha maadhiri niraya padangal edhir paakurom,Mixed_feelings ,1,0.0
True Thala fans like here,Positive ,2,0.6
Trailer time melle patha angali pangaligala like podunge,Positive ,2,0.375
53 vayasula mass kaatraru simbu baadu paathu kathuko da,Positive ,2,0.2222222222222222
Rajni Vijay sethupathi nawaz Petta,Positive ,2,0.0
Neriya neriya neriya paa vera level,Positive ,2,0.3333333333333333
Last line s for some bad fans,Positive ,2,0.8571428571428571
Petta still not get one million likes But viswasam go ahead of one million likes,Mixed_feelings ,1,0.7333333333333333
Iam Thalapathy fan padam nalla irukum thonuthu,Positive ,2,0.14285714285714285
Super Vikram Sir Surya Annaaaaaaa fans like here,Positive ,2,0.5
Love you my Fav Hero Thalada the horns sign of the horns the horns sign of the horns,Positive ,2,0.6666666666666666
Maranaaaaa mmmmmaaaaaaaassssss thalewa I love you,Positive ,2,0.5
Super 2 0 is like Hollywood movie,Positive ,2,0.5714285714285714
kadavulay epadiyadhu indha padam hit agiranum,Positive ,2,0.16666666666666666
Mere channel ki videos dekho plz,Negative ,0,0.3333333333333333
Epdi naraya Naraya Naraya naraya naraya naraya this is ajith kumar roar,Positive ,2,0.25
Like here Thala veriyans only,Positive ,2,0.6
Love Rajini but trailer innum konjam strong ah irkanum,Mixed_feelings ,1,0.5555555555555556
Silirkavachutinga thalaiva Vera level thalaiva great job Sankar sir,Positive ,2,0.5555555555555556
Thala pola varuma Thala eppavume mass Vera level,Positive ,2,0.375
ellam avan seyal movie mari erukumoo,Positive ,2,0.16666666666666666
Dub it in telugu too,Positive ,2,0.8
Innoru mokka masala paadama Yenda Sethupathi mathiri Oru padam edupan partha Rekka mathiri edukuranuga,Mixed_feelings ,1,0.0
24 07 2019 11 38 pm anybody here,Mixed_feelings ,1,0.25
massukke peruma da rajini enna pannalum,Positive ,2,0.16666666666666666
Sariyaanaaa trailer Best of sk,Positive ,2,0.6
Dai enada oru announcement iladha vitinga,Positive ,2,0.16666666666666666
Enada views ah vida likes adigama irku kalaipuli ne nadathu,Positive ,2,0.2
Ioooo iooo iooo ennanu solrathu thala nenga vera leval,Positive ,2,0.1111111111111111
Ada paavigala Hindi PINK movie ah apdiye copy cat ah Why did you do like this,Mixed_feelings ,1,0.75
Thalaivaaaaaaaa pakka mass Invincible style samrat,Positive ,2,0.5
2 18 Viswasam result nu nenaikiren,Mixed_feelings ,1,0.3333333333333333
என ்ன ஒர ு நட ிப்பு he s always best in his way,Positive ,2,0.5384615384615384
Bigil record panniruchuna mudikithe poogenum aprm enna pudungerathuku inge vanthu comment poduringe anil kunju aalaparaigal,Negative ,0,0.2
Sk anna fans like podunga,Positive ,2,0.4
Sethupathi Vijay fanz Hit like,Positive ,2,0.4
awesome trailer Hollywood movie maathiri irukku,Positive ,2,0.5
Suyama Sindhikka therinjavan dhaan super hero,Positive ,2,0.3333333333333333
Thala yoda last dialog sema mass Vera level nu soldravanga oru like podunga,Positive ,2,0.46153846153846156
What a trailer Rajinikanth Sir is again back,Positive ,2,0.875
Mass thala yuvan bgm eppavum mass,Positive ,2,0.3333333333333333
pink remake ana amitab bachan alavuku la mass a nadikave midiyathu,Positive ,2,0.5454545454545454
super thalva super star Rajni,Positive ,2,0.6
romba varusathukku apram oru mass entertainer,Positive ,2,0.3333333333333333
Sirapana Tharamana Sambavangala inimey than paaka porom,Positive ,2,0.14285714285714285
Sathiyama intha padam Blue sattai Maran ku puriya poarathillai confirm kaari thuppiduvaaru Mr Makku manguni,Positive ,2,0.13333333333333333
Enna ya intha la oru sentiment scene onnu kuda illa pappom,Positive ,2,0.36363636363636365
Finally i asking you What did you Say,Positive ,2,0.875
Massnaaa semma massrajini sir superbbb paaaaa,Positive ,2,0.16666666666666666
Thala neenge vere leveldamn waiting for Nerkonda paarvai from DieHardThalaFan,Positive ,2,0.3
BGM sounds like Arjun Reddy Bgm,Positive ,2,0.5
Looks like power rangers spd emergency,Negative ,0,0.5
nalla kalam kabali kala mathiri illa move ethu super star move,Positive ,2,0.45454545454545453
pangaaligala intha vegam paththaathu innum vegama likes ah therika vidunka,Positive ,2,0.1
Napoleon sir fans undo last scene Naren star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes,Positive ,2,0.84
Thala Ajith oda acting skills ah paathu satisfied aanavanga like podunga Class act Thala,Mixed_feelings ,1,0.5
Kerala Vikram fans like butten Adichu pottikku,Positive ,2,0.14285714285714285
Antha alauku illa padam varatum tamil rackers la pathutu soluren,Negative ,0,0.1
Chindamani kola case remake anne en thonnunu,Negative ,0,0.5714285714285714
Ajith sir kilavan ninaikkavanga like pannunga,Negative ,0,0.3333333333333333
Super chiyan sir your vere leval,Negative ,0,0.5
oruthar mela neenga viswasam kaaturathukaga innoruthara yen asinga paduthuringa whatta dialogue deliver thala masssss,Positive ,2,0.2857142857142857
Karthi subraj was ozm bcze THALAVAR ah avlo ELAMAI ah kaatirukaru,Positive ,2,0.2727272727272727
Thalya thavira verayaarum tamilla intha charter pannave mudiyathunu ninaikkiravanga or u like pannunga,Positive ,2,0.3076923076923077
Trailer ivalavu mokkaiya irukku kandippa Padam hit movie,Positive ,2,0.375
Lagta hai full movie hi dikha diya Good bt not so good,Positive ,2,0.5833333333333334
Semma Semma i love you thala,Positive ,2,0.5
Intha movie copyrights vangithaa remake pandraga atha theriyatha sila lusu pasaga pink movie copy pandragala Atlee ya poi kelugada,Negative ,0,0.42105263157894735
Thala kerala Katta fans like here,Positive ,2,0.3333333333333333
EPO dhan 1m reach panradhu quick,Positive ,2,0.5
Pakka masss thalaiva Romantic scene ellam vera levela irukum pola,Positive ,2,0.3
Nice,Positive ,2,1.0
Pakkuratha irundal podradi first day first show pakkanam,Positive ,2,0.5
Talaa ajith sir wt a style,Positive ,2,0.5
Kola gaandla iruken movane kollama vidumaaten,Positive ,2,0.16666666666666666
Adei trailer ku ethukuda Advertisement,Negative ,0,0.4
Eppadi neraya neraya neraya neraya Thala acting Vera level star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes,Positive ,2,0.7037037037037037
400 k likes 5m views masssss,Positive ,2,0.16666666666666666
ending la rajini dance patha sirippu tha varuthu,Positive ,2,0.5
Are you virgin k alaavaa koii line samajh nhi aayi lekin story Bollywood movie pink jaisi h,Positive ,2,0.5294117647058824
release date please trailer super,Positive ,2,1.0
Pongalukku sweet conform yes waiting laya veriyavudha va Thalaiva Vijay sedhupathi ultimate,Positive ,2,0.4166666666666667
That dialogue for fans Vijay or Ajith Oruthar Mela Nenga viswasam katradhukaga innoruthara yen asinga paduthringa,Positive ,2,0.375
Super star Rajni Sir super style awesome,Positive ,2,0.8571428571428571
enna da pomba padam mari iruku,Mixed_feelings ,1,0.16666666666666666
Vera leval thala nee marana mass,Mixed_feelings ,1,0.5
Thala fans like ka adichi thookunga,Positive ,2,0.3333333333333333
Yow indha alaluku vaisu agave illa ya da apudiye irukaru,Positive ,2,0.3
what a stupid movie you saying kadaram kondan a Malaysian movie documentary but Im seeing actions disgusting,Positive ,2,0.7058823529411765
LOVE YOU ANNAA UMMMAA Therikka vidrom the horns sign of the horns the horns sign of the horns,Positive ,2,0.5555555555555556
Commercial ok arasiyaluma Unga mass max to max 12 C,Positive ,2,0.4
Ommaaalaaaa Ena Trailer da yebbaaaa Vera Vera Vera Level Kola Asurathanam Blockbuster for Sure Asuran AsuranTrailer,Positive ,2,0.625
Avara control panna mudiyathu en na Avar Thala,Positive ,2,0.375
Thala acting vera level nu solravanga like panunga,Positive ,2,0.625
Thala irukkum bothu vaal aadakudaathu da,Positive ,2,0.16666666666666666
Trailor dialog Goosebumps வ ேற ல ெவல்,Positive ,2,0.0
1 41 VILLINOUS SMILE VIJAYSETHUPAHY MARANA GETHU,Positive ,2,0.14285714285714285
Trailer nalla dhan iruku theva illama en BIGIL kooda clash u,Positive ,2,0.45454545454545453
Ennada nerkonda parvai mathiri iruku bgm agree,Negative ,0,0.14285714285714285
bro best 4k tv 43 inch la entha tv vankalam bro,Positive ,2,0.2727272727272727
Ipdi neraiya neraiya neraiya views venummmm,Positive ,2,0.0
Vadivela nadikka vachirukkalam nalla odum,Positive ,2,0.2
Eeee bigil trailer verithanam 19m like,Positive ,2,0.3333333333333333
Marana Mass Karthi Nammode Annante Annan,Negative ,0,0.16666666666666666
Thalaivar power theriyama pesitrukaanga oru vaarathuku apram avanga nelamaya nenacha pavama iruku Tha Chinna pasangalaaa,Mixed_feelings ,1,0.13333333333333333
Inimey paruda youtupe trending 1 vandheuchu ela,Positive ,2,0.0
1 57 semaa thala nalle dha edhala sollamudium thagidi avaruku mattudha eruku,Positive ,2,0.08333333333333333
Mavamey kollama vidamate ipo sweet sapaporom,Positive ,2,0.16666666666666666
Andha 39k vum endha lusuk nu elarukum nalla theriyum,Negative ,0,0.2222222222222222
Padam mokka ya irukka poguthu nu thonuthu,Mixed_feelings ,1,0.2857142857142857
thararamana sambavam paarkka marana waiting thalaiva,Positive ,2,0.16666666666666666
Today night kulla 10 Million views varum AGREE,Positive ,2,0.5
Niraiya Niraiya kevalama iruku intha dialogue,Negative ,0,0.16666666666666666
Anyone after sangatamihan flop like her,Negative ,0,0.8333333333333334
Innum neraya neraya neraya neraya likes venum,Positive ,2,0.0
Ommala Unmailaye nenga asuran tha,Positive ,2,0.2
Semma stylish thalaivar vera level Thalaivar eppavume massssssssssssssss,Positive ,2,0.375
it s look like power rangers SPD,Negative ,0,0.7142857142857143
Thala veera11 sema mass therikka vedalam aa,Positive ,2,0.2857142857142857
Apadilam nadakadhu nadakum kudadhu Thala takar doi,Positive ,2,0.14285714285714285
Oruthar mela viswasam katurathunala En inoruthara aasinga paduthuringa thala,Mixed_feelings ,1,0.2222222222222222
Thala pola varuma Thala eppavume mass Vera level,Positive ,2,0.375
THALA with Yuvan Shankar raja marana masss bgm therikkuthu,Positive ,2,0.2222222222222222
Any anil fans vanthu kai adichittu dislike pannitu ponga,Negative ,0,0.5555555555555556
enna pa views a varla appo idhuku munadi ellam recordum fake a,Positive ,2,0.3333333333333333
Nenka irukura varaikum unkala yarum asaika mudiyathu thalaiva,Positive ,2,0.0
1 37 adiyaa adhuu Thala is vera lvl antha scene pudichavanga like pannunga,Positive ,2,0.3076923076923077
super 1 38 sc seen TEMPLETEAM,Positive ,2,0.3333333333333333
Ye kola gandla irukkenda vegama release pannungadaaaaaaaa all credits goes to karthik subbraj he knows how to use style mannan,Positive ,2,0.6
I think Chiyaan is back,Negative ,0,0.8
Woww Rajini garu Rajiji fans hit like,Negative ,0,0.2857142857142857
Vera lvl BGM U1 rocks in Nerkonda Paarvai,Mixed_feelings ,1,0.25
Like podunganu solli solli usupethi like vanguravanggala Inga oru like podunga,Negative ,0,0.2727272727272727
Gvp bgm la pinnita yaaa,Positive ,2,0.2
last dailog sema mass Vera level Thala pola varuma,Positive ,2,0.4444444444444444
New type of Rajini but our fav old Rajini returns vaaa thalaivaaaaa SEMMA Maranamass,Positive ,2,0.42857142857142855
Padathula perusa edho iruku Waiting for the release,Positive ,2,0.5
It s true indha vayasula Ajith Vijay feeldla irrukka mattanunga,Positive ,2,0.3
4 days aah srilanka la trending 1,Positive ,2,0.2857142857142857
Ippa trailer parkuravanga oru comment pannunga thala rathangale,Positive ,2,0.25
THALA THE ONE MAN ARMY OF TAMIL NADU,Positive ,2,0.625
1000 times ku mela pathavanga,Positive ,2,0.4
othaaaaa maranama daaa yeppaaaaaaa veraaaa level yaaaa,Negative ,0,0.14285714285714285
Waiting to see this on screen fdfs but thalaivar padatha enaiku fdfs olunga paakurathuku but enna aanalum naan paapen,Negative ,0,0.42105263157894735
Waste viswasam trailer ha kuda beat panala comment kuda varala waste,Mixed_feelings ,1,0.5454545454545454
Hindi yavida tamil la super aah irukku pola,Positive ,2,0.25
Enada lawyer sanda podran rolling on the floor laughing rolling on the floor laughing tamil cinema tamil cinema thaanya Nama aluga enaki dha thirundhu vangalo,Positive ,2,0.56
OMG awesome teaser ko dekh ke bakar laga lekin Bhai Kya vfx hai awesome,Positive ,2,0.2857142857142857
Thala unna ippdi patthu evola nall aachu,Positive ,2,0.0
Vera level trailer mass thalaivaaaaaaaaaaaaaaaaaaaaaaaaa It may add in one of the best movies in 2019 list Thalaivarr mass patitaru,Positive ,2,0.75
Romba Romba ketta payan sir intha Kalli,Positive ,2,0.14285714285714285
9 974825 laye 10 minutes apdiye views nikudhu,Positive ,2,0.0
Positive point rajini sir Negative point rajini sir kaala is perfect movie superstar,Mixed_feelings ,1,0.6923076923076923
Thalaiva neenga vera level semma cute,Positive ,2,0.5
Thala is best ever movie yaa irrukkum,Positive ,2,0.5714285714285714
Ye movie india me sabka record tod degi,Mixed_feelings ,1,0.625
Enda trailer ah 35000 Potta pasanga dislike pannavanunga kuda parthurukanga,Negative ,0,0.3
81k views but 91k likes ennadhu idhu fake likes ah thinking face thinking face,Mixed_feelings ,1,0.5
sumava massss Iam karthi Fan Karthi Anna,Positive ,2,0.2857142857142857
2k19 la theatre la paathey aaganum nencha padam Superdelux asuran kaithi rendu paathudan waiting for kaithi,Positive ,2,0.25
Ellam avan seyal mathri irukum pola,Positive ,2,0.0
Indha trailar vida sahoo trailar adhiga views peiruku,Positive ,2,0.0
neraya neraya neraya neraya neraya neraya,Positive ,2,0.0
Shivakarthikeyan fans hit like here,Positive ,2,0.6
Thala60 ku yarellam wait pandringa like pannunga,Positive ,2,0.2857142857142857
T H A L A,Positive ,2,1.0
Climax vera level Athaan thala vera evanaalayum itha solla mudiyumaa,Positive ,2,0.4
VERITHANAM Dhanush Fan From Sri Lanka,Positive ,2,0.6666666666666666
Evanachu pondatti kolandha kutinga sentiment kintimentnu vandha apdiye oodi poiru semma gandla iruken All the best by thalapathy veriyan,Mixed_feelings ,1,0.2631578947368421
Ellam nalla panitu andha mask matum enda Krish mask veikrenga,Positive ,2,0.2
Pink 14m views Nerkonda parvai 15m views,Positive ,2,0.14285714285714285
100k likes 52k views YouTube repaired kaithi vera level,Positive ,2,0.2222222222222222
dislike pottavan lam poi thookula thongiru vera vazliyea illa,Negative ,0,0.4444444444444444
Style Samrat Super star Petta the mass ippa ena panna porom sweet saptaporom vera level Thalaivaa,Positive ,2,0.5
1 millions views varunu solravanga like panunga,Mixed_feelings ,1,0.2857142857142857
Thala mass Thala thala thala thala thala thala,Mixed_feelings ,1,0.125
Padam Vera level ah irukapogudhu star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes wishes From Thalapathi Fans,Positive ,2,0.7407407407407407
I love u d Thala marana Masss,Positive ,2,0.5714285714285714
mugavri kandu konten kandu konten Ajith ah meendum npkla pakalam sema performance thala,Positive ,2,0.15384615384615385
Thala U1 once again sama sama sama,Positive ,2,0.2857142857142857
THALA POLA VARUMA DAA KOOTHIPATHY VIJAY FANS,Negative ,0,0.0
Am Chitti reloaded version 2 0 samaaaaaaaaa selfie selfie,Positive ,2,0.2222222222222222
0 19 that Name star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes Thalaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,Mixed_feelings ,1,0.782608695652174
Endha p Da unlike podurathu,Negative ,0,0.6
Sirapana tharanama sambavanga inumey dha pakka pora,Negative ,0,0.14285714285714285
Vere vere vettaikaran thaanda venam 1 29 to 1 37,Positive ,2,0.1
Vijay fansum rajini fansum onnu sentha petta bb visvasam out,Mixed_feelings ,1,0.1
0 30 Dunkirk music copy adichirukkan GV Prakash,Negative ,0,0.25
Promising trailer Sirappaana tharamaana sambavam is awaiting Vjs 2,Positive ,2,0.3333333333333333
Rajni sirrrrrr u r evergreen,Positive ,2,0.6
india no 1 movie ban jaye kon kon chata hai HIT LIKES,Positive ,2,0.5
Rajani the great Hit like if you like thaliavar and get rajinified,Positive ,2,0.75
Thalaaaaaa always masssss sekaram release pannunga,Positive ,2,0.3333333333333333
Thala mass super,Positive ,2,0.6666666666666666
En da secret open panni vachurkinga teser la,Negative ,0,0.625
Are BHAI ya movie hindi KAB AYGA,Positive ,2,0.42857142857142855
Idhu ennada irumbu thirai part 2 ba illey idhu hero,Positive ,2,0.3
In cinema dictionary la maaaaaassss ku meaning theduna kandipa superstar nu Dan irukuma,Negative ,0,0.5384615384615384
Adchi thuku adchi thuku adchi thuku,Positive ,2,0.0
U 1 stands for d bgm,Positive ,2,0.5
Pakurathuku chinna payan madiri style ha irukinga Thalaivar mass,Positive ,2,0.3333333333333333
Yuvan Shankar raja yetho bayangarama panniyirukaru pola,Positive ,2,0.14285714285714285
Shankar giving suggession to Upendra Lol,Positive ,2,0.3333333333333333
Varthaiye varla kola mass dhanush Anna,Positive ,2,0.6666666666666666
Paakurathuku china paiyan mathiri style a irukeenga Woww Megha,Mixed_feelings ,1,0.3333333333333333
Intha matiri padamtile nadikkum na Amebele irrukanum Thala valzga Ultimate star valzga,Positive ,2,0.25
Vera lvl bro Ajith fans hit like,Positive ,2,0.42857142857142855
Trending vittu evloo kila venaalum pogatum na daily intha trailer pakuvan comment poduvan,Positive ,2,0.3076923076923077
Veara level bro asuran good movie,Positive ,2,0.5
Thalivaa eppadi ippadi masss kammika mudiyuthu,Positive ,2,0.0
Thala mazzzz ultimate vera lvl luvvv uuuuu thala,Positive ,2,0.25
6 hoursku Munnadi announcement pannadhuke 776 k likes reached aairukuna appo one week munnadiye sollirundha,Positive ,2,0.26666666666666666
wow Rajni sir Vijay sethupathi sir nawzuddin sir,Positive ,2,0.5
36k comments in 5hours paaa THALA Vera level,Positive ,2,0.375
Ellam avan setal concept maari iruku,Negative ,0,0.3333333333333333
Thala yoda look sema mass Vera level nu soldravanga oru like podunga,Positive ,2,0.5
Heroine Kalyani priyadharsanukku oru likea thatti vidunga,Positive ,2,0.14285714285714285
Rajini sir fans mattum like podunga pa,Positive ,2,0.42857142857142855
Entha padam vera yaru dhanush Vida nalla nadippa,Negative ,0,0.25
1 56 yaaruko direct aah soona madhri irukke LOL,Positive ,2,0.1111111111111111
Yarellam andha coca cola kudukura scene ah pause pani pathinga,Negative ,0,0.5
dislike Potta Neenga Ellarum padam paaka thaguthi illadhavanga,Negative ,0,0.125
Ohh my god It s tooo gooood,Positive ,2,0.5714285714285714
Thalivaaaaaaa summa unga nadippu Alludhu AsuranTrailer,Positive ,2,0.0
Petta superstar back to 1995 super,Positive ,2,0.5
neraya neraya neraya neraya neraya powerful,Positive ,2,0.16666666666666666
1 55 seruppadi to all fans,Positive ,2,0.3333333333333333
0 13 yara avan engineer aavanumnu sonnathu shushing face face with finger covering closed lips shushing face face with finger covering closed lips,Negative ,0,0.5652173913043478
July 23 sigapene songa varutha Athukku ippave update vitrukanuga avolo Bayam views likes vaeathunu,Mixed_feelings ,1,0.07142857142857142
Soori come back irundha nalla irkum,Mixed_feelings ,1,0.3333333333333333
Marana mass thalaiva I love you,Positive ,2,0.6666666666666666
Paakka thane poringa intha kaali yoda aattatha ketta paiyan sir intha kaali,Positive ,2,0.16666666666666666
Padam unmaiyalayae verithanam ma irukuuu waiting for part 2,Negative ,0,0.4444444444444444
Thalaivaaa waiting Oct 4th Wat a dialogues ​ Total team Avangaloda best kuduthutanga,Positive ,2,0.46153846153846156
Ipdi oru Maas record Panna intha trailer yen innum trending la varala kaduppa irukku,Mixed_feelings ,1,0.2857142857142857
semaya iruku kabaliku iruntha mass iruntha vera level ah irukum views and likes eppo arasiyal varenu sonnaro Mass kammiaiduchi,Negative ,0,0.3157894736842105
Padam release avaruthukku munnadi 13 milion views varanum,Positive ,2,0.125
Ennangada robo ku thoppai thallirukusatyama kevalam da dei rolling on the floor laughing rolling on the floor laughing,Negative ,0,0.6111111111111112
I Am Thälâ Fan Support iN VikRaM siR,Positive ,2,0.75
En thalaivan epovume mass da,Positive ,2,0.6
Padippa mattum yaaralayum eduthuka mudiyaathu Yappaaaaa,Positive ,2,0.0
Ada pavingala pande va kooda vidalaya,Positive ,2,0.0
Love scenes la Vera level thalaivar,Positive ,2,0.6666666666666666
Padam peru Sangatamilan aana Producers ellam Reddy s Strategy Usar ayya usar uh drum with drumsticks drum with drumsticks,Mixed_feelings ,1,0.47368421052631576
Rangaraj pandey dummy piece Thala munnadi,Positive ,2,0.3333333333333333
Kathi padam bgm maathiri last bgm illeya,Negative ,0,0.14285714285714285
Thala Thala Thala Thala Thala Thala I love you challam kuttyyyyyyyyyyyyyyyyyyyyyyyyyy,Positive ,2,0.2727272727272727
Marano massu marano tough tharanu adhukku thalaivandhanda varanu,Positive ,2,0.125
Sankar sir padam trailer mathiri illama irunthaa sari,Positive ,2,0.375
It seems like mixing of aadukalam paruthiveran and pariyeram perumal,Negative ,0,0.4
Rajni sar dhmakaa h boss is king duck duck,Positive ,2,0.7777777777777778
Dec 2017 VELAIKKARAN Dec 2018 KANAA Dec 2019 HERO,Positive ,2,0.1111111111111111
Niraya Niraya Niraya Come on THALA AK,Positive ,2,0.42857142857142855
Ra ra ra ra rajini Tha tha tha thalaiva Su su su superstar,Positive ,2,0.5384615384615384
yepavum single star thaaa athu enga super star thaaaaa,Positive ,2,0.4444444444444444
Viswasam ellam nar nara kizhiya pokuth mass kattreenga thaliver,Negative ,0,0.2222222222222222
chiyan vikram I and Aprichit movie fans like the horns sign of the horns the horns sign of the horns,Positive ,2,0.6
Trailer pidikalana poga vendiyadhu dhane yedhukandi dislike ahhhhhh Yarrupa andha karuppu aadunga,Positive ,2,0.16666666666666666
I love you Rajini sir fan Ekkada,Mixed_feelings ,1,0.7142857142857143
en thalaivan endrume super star the horns sign of the horns the horns sign of the horns,Positive ,2,0.6470588235294118
ura mass Jai Vijay sethupathi,Positive ,2,0.4
I support 2 0 no i support Indian Cinema,Positive ,2,0.6666666666666666
Yuvan Shankar Raja Fans oru attendance podunga,Positive ,2,0.2857142857142857
Enaku ennamo dhool padam pola iruku,Mixed_feelings ,1,0.0
Last trailer dance super I love you Thalaiva,Positive ,2,0.875
From 0 48 U1 bgm start,Positive ,2,0.3333333333333333
Thalaiva veriyans put a like,Negative ,0,0.6
Unaku vayase agala ya ne vera level,Positive ,2,0.5714285714285714
Unga Confidence level 69 illa Thalaiva,Positive ,2,0.3333333333333333
Irukku theatrela kaadhu javvu pichikira alavukku DTS irukku,Mixed_feelings ,1,0.0
Thala vera vera vera level smiling face with 3 hearts smiling face with 3 hearts,Positive ,2,0.8
Comment padikka vanthavunga mattum like podunga,Mixed_feelings ,1,0.3333333333333333
Expect pannathaa vida semaya iruku I love serious mode Karthi Anna,Negative ,0,0.5454545454545454
Vj sethupathi devidiya paya flop da Omala iron Man ka voice kudukra devidiya payala,Negative ,0,0.42857142857142855
thalaiva pesaama padathula mattum nadinga thaliva saakkadai arasiyal namakku venaam,Mixed_feelings ,1,0.0
Ajith amma koothi Surya da,Negative ,0,0.4
tralier la Ulla dialogue vera lvl,Positive ,2,0.6666666666666666
Irukku padathula neraya transformers and terminator kadha irukku,Mixed_feelings ,1,0.25
இத ோட ந ா 50 time mela pathutan 0 42 sema mass,Positive ,2,0.25
Amitabh sir vanthu class version Aana namma thala vanthu class padavum mass kattra vidhama pannirukku Thala rasikan da thalafanskerala,Positive ,2,0.3157894736842105
Thala 60 Songs trailer or teaser yellamey 1m likes ku mela vanganum,Positive ,2,0.3333333333333333
Guys inum 170K Likes Vantha 1M Vanthurum,Positive ,2,0.0
Bgm ye therikka viduthu vaa Thalaivaaà star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes,Positive ,2,0.7083333333333334
Saava matinga savadipinga what i mean is,Mixed_feelings ,1,0.5714285714285714
Thala vaa Thala vaa Thala vaa,Positive ,2,0.0
Thalaiva ooo munnadi ellarume kolandingodha yavanu unnode padathule kudo nerunge mudiyaadhu Ur so qute,Positive ,2,0.14285714285714285
super star super petta very nice rajni sir,Positive ,2,0.75
Yaarellam Today View s Check Panna Vandhinga Like Pannunga Asuran,Positive ,2,0.5
Petta pongalo pongal coming to gift rajini sri gift for fens,Positive ,2,0.5454545454545454
thala nengala padam eduthalum Ella remak panni eduthalum nenga thala than,Positive ,2,0.09090909090909091
Yenna pollachi issue based movie ha,Positive ,2,0.6666666666666666
Kadaram Enna karumam da idhu sneezing face sneezing face FLOP,Negative ,0,0.6
THALA THALA DHAAN DAA,Positive ,2,0.0
Ayiooo Thalaiva nenga Vera level star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes,Positive ,2,0.782608695652174
Akki toh zero h sir Rajni k samne,Positive ,2,0.5
Rajinikula expiry date mudinju over expiry akiruju,Mixed_feelings ,1,0.5714285714285714
Makkal selvan is mass avarukkaka mattumea intha pataththa pakka phorean,Mixed_feelings ,1,0.2
16 Milion views with 851k likes for a remake movie,Positive ,2,0.5
Thala fan da kerala makkalkkum thala thanda no 1,Positive ,2,0.3333333333333333
Niraya niraya niraya niraya ethipaarpoda kaathirukkom,Positive ,2,0.0
Sakthiman 90s kids Ku Dan Terium,Mixed_feelings ,1,0.16666666666666666
Pink remake pannuirukanga but nice flim,Positive ,2,0.6666666666666666
Hindi movie pink tapsee and amitab bachan remake thinking face thinking face,Positive ,2,0.6666666666666666
Settehrunah sande podeh sagenoh kaal le vilunthe sageh kudahthe Semme dialogue,Mixed_feelings ,1,0.09090909090909091
Dai oru vayasanavara pottu enda ippidi paduthuringa,Positive ,2,0.0
Nallathane iruku mugamoodi mari vanthurumomu than payam,Mixed_feelings ,1,0.14285714285714285
4 th day 1 trading,Positive ,2,0.6
121k like 92k views enna வ ெறித்தனம்,Mixed_feelings ,1,0.14285714285714285
Gotha thala na thala dhan vera lvl bangam,Mixed_feelings ,1,0.375
As usual girls ku jaldra the climax is ponuga nalavanga pasanga kettavanga,Positive ,2,0.4166666666666667
Tharamana sambavam irukku Aug 10 annaikku wait,Positive ,2,0.14285714285714285
Sarkar Deepavali vedaa idthu 2 0 DeepavaliVeera level Hollywood level,Positive ,2,0.3
Entire movie night bgm,Positive ,2,0.75
bigil thayrikka vituthu poiii parilunga da,Mixed_feelings ,1,0.16666666666666666
Yow pandey ne ennaya inga,Positive ,2,0.4
na zero better hai es sy,Mixed_feelings ,1,0.6666666666666666
Naan vijay fan but super starkku head s of ithu thalaivar padam sema mrana mass,Positive ,2,0.4666666666666667
Thalaiva neee vera level ennaila erunthu na un rasigan verithanam neee tha diwali unodathu,Positive ,2,0.35714285714285715
Style king na THALAIVAR than,Positive ,2,0.8
Inda madri trailer cut pannadhu super thala look semma,Positive ,2,0.4444444444444444
Movie is like asshole Rajini best shit movie,Mixed_feelings ,1,0.625
Yeppa dislike potta members maximum yar fan nu sollunga sry rasanaiye illatha alunga yar fan nu sollunga,Positive ,2,0.47058823529411764
Thala Ajith Kumar Worldwide Fans like pannunga,Positive ,2,0.14285714285714285
Apadiyae mugamoodi oda oru end credit scene vainga da,Positive ,2,0.5555555555555556
1M likes pannanum Yellarum Ella account um use Pani like podunga,Positive ,2,0.36363636363636365
Rajini sir u vera level hero Iam vijay fan but I like ur mass acting,Positive ,2,0.8
