,text,category,label
2192,Joy thakkolkaaranil ninnum oru massZz change,Positive ,2
2193,Njangada nattila shooting cheythe Prithviraj vere level,Positive ,2
2194,Padam 100 cr kayariyathinu shesham kanunnavarundo,Positive ,2
2195,Myru Padam Kaanendaayirunnu Ookkaanam vannittu vayya,Negative ,0
2196,Ikka kku nalla age feel cheyuunuu,Mixed_feelings ,1
2197,anusithaaraye kaanan veendi trailer kandavar ivide like cheythooli,Positive ,2
2198,Kiduuu Trailer Lalettan polichuu Apol ee onavum ettan kondupoi,Positive ,2
2199,Njan A10 Fan ann but ikka pwolikkum katta waiting,Positive ,2
2200,Mammookkaaaa love uuuuu ingal poliyanuuuuuu 68 alla ingakk 34 aanuuuuuu,Positive ,2
2201,copy annan,Negative ,0
2202,Pandi rajaye malarthi adichu athanu lal magic,Negative ,0
2203,Poli poli poli am waiting,Positive ,2
2204,Lalelattanum raju ettanaumulla oru film kure kalamayi aagrahichirunnu athu nadannathilulla santhosham pinne parrayanundo star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes,Positive ,2
2205,Poliiiii oru rekshem illa katta waiting,Positive ,2
2206,Dislike adicha oombanmaarude shraddhakku Kittiya collectionum kondu oodikko Chekuthan ninte ettane eduthittu oookkunnund Adyam avante kunna vayileduthu ethane rakshikk,Negative ,0
2207,369 dislike myrol ikka uyir haters myr,Negative ,0
2208,Telugu film pole masss trailer,Positive ,2
2209,Hindu kalku mahiravan islaminu ebileesu christianikalkku LUCIFER,Positive ,2
2210,Mohanlal fansinte full spprt ikka pwlichadukk,Positive ,2
2211,Maranamass item ente ponno ijjathi,Positive ,2
2212,Happy birthday ikka movie polkikum,Positive ,2
2213,entay ponnoo kola kolli item vannu makkaleay,Positive ,2
2214,mass aaan ikka ninga vere level aan,Positive ,2
2215,laletta movie kku super response aanalloo,Positive ,2
2216,Mass itom Mass dialogue Lalettan polikum,Positive ,2
2217,Arokke endokke paranjalum ingal Mmale changan Dileepetta,Positive ,2
2218,Ee dislike adichavarde sredhayk enna kanditta enth mosam kanditta dislike adichathenn koode parayamo,Negative ,0
2219,Pakaram vaikkan ellatha prathibha lal njan paranjathu sheriyalle plse like,Positive ,2
2220,mohanlal ingnanu kure chavar pole irakkilla vanalo odukkathe varavaakum luv u laletta,Positive ,2
2221,Deslike adicha ella punnara makkalkum nanni,Negative ,0
2222,Poli padam njn ella mammooty movies kanarundu itrekku disapointed akkiya oru movie aduthundayittilla,Negative ,0
2223,Freezerinakathulla scene kandappo arkenkilum hollow man film orma varunnundo,Mixed_feelings ,1
2224,Aah nalla best marakkar sound kettal thanne ariyam ithu adutha neeraliyo odiyano aavanulla laksham aanu daivame ee pulli ithu enthinulla purapadu aanu rolling on the floor laughing rolling on the floor laughing,Negative ,0
2225,Muppathil kooduthal thavana kanda njanalle sherikkum mess,Positive ,2
2226,avasanam kanjipole aavathirunal mathi all the best,Mixed_feelings ,1
2227,Oru tamil movie touch pole Expect to be a good movie,Positive ,2
2228,Pulimurugan pole akkan ulla udesham bt release kazhinj parayam kollavo elliyo enn,Mixed_feelings ,1
2229,Polichu,Positive ,2
2230,Padam kanditt veendum trailer kaanan vannavar aarengilum undo enne pole,Positive ,2
2231,Ith kalki allaa ith kathi aahnu itiri,Mixed_feelings ,1
2232,Swantham panavum padavum aauapol experimentation undavumo,Mixed_feelings ,1
2233,Padam ettunila pottum ennu urappullavar like,Negative ,0
2234,Ayyeeee dialouge presentation ottum illa evan enge nayakan ayi Lalunni evanano swayam complete actor ennu vilikanee myran,Negative ,0
2235,mammookkaye ee traileril kandu njettattavar aarum undavilla,Positive ,2
2236,Oru thrilling und Padathilum ith muzhuneelam undakumennu karuthunnavar Like here,Positive ,2
2237,Aayea ithu oru unda aavolo boar,Negative ,0
2238,enth moonjiya padam oombiya kadha parachil avante konathile padam,Negative ,0
2239,Haneef adeni Ninakevdunna mone ijjathi kolakolly items kitenne Vere level,Positive ,2
2240,No words to say katta pwoli van mass,Positive ,2
2241,Petrol vila karanam raja cycilil polichu,Positive ,2
2242,Pala chettakalum chelakkatte ith onnonnara padaman,Positive ,2
2243,Licifer vannna ennenthe pooram vanu madhuraraja 6 manik thanne poyi but l is loading coming minutes left,Positive ,2
2244,theateril elaarkum moonjiya expression aannallo kandu kazhinju,Negative ,0
2245,E oru trailarinu vendiyanu njan kathirunnathu powliyanu Kiduvanu katta massanu,Positive ,2
2246,Malayala cinema yude thalavara maattum e padam,Positive ,2
2247,eth 14k alavalathikal aanu dislike adichath,Negative ,0
2248,Kidu trailer oru rakshem illa katta waiting,Positive ,2
2249,KGF kanda oru effect trailer kandapol kitty,Positive ,2
2250,Katta waiting aliyoo njanga malayalikalkkum nddaa mass padangal,Positive ,2
2251,Surajettan ippol kadhapathramayi jeevikkukayanu mikka cinemakalilum,Positive ,2
2252,Polichittund Lal ettan fans like adi,Positive ,2
2253,pwolikkum oru valya vijayam aakatte,Positive ,2
2254,Kolakolli Item Ikka war mode on,Positive ,2
2255,ൈ െ ർ Wishes to Janapriya Nayakan Dileepettan from Lalettan Fans,Positive ,2
2256,onnil kooduthal thavana trailer kandavar pls like here,Positive ,2
2257,uff trailer mamuka mohanlal legends aanu oru tharkavum venda,Positive ,2
2258,HAPPY IKKKAAAAAAA LOVE YOU IKKKAAAAAAAAA,Positive ,2
2259,massakkan 3 14 m venda 1 46 mathi love you raja,Positive ,2
2260,Jai marikkunnath kandappol othiri sangadamaayi,Negative ,0
2261,Njan Ettan fana ennaalum paraya e padam polikkum,Positive ,2
2262,Lalettanu Thulayam malayalam film industry yil Latten mathram,Positive ,2
2263,cinema kandu addipoli adyamaayitta oru cinema adhe divasam 2 thavana theatril kaanunne,Positive ,2
2264,Adipoli Trailer parayaan Vaaakkilaa Lalettan fans like here,Positive ,2
2265,kure naalu koodiya oru mammookka trailer kaandu santhosham thonunnathu,Positive ,2
2266,Kutam parayunavaru Maryadaku zha parayan ariyatha team anu,Negative ,0
2267,Jayettan Thrissur Oru Ugran PooraM Kodiyeri makkale katta waitin,Positive ,2
2268,Ho aaa BGM Mammookka ithu oru pwoli pwolikkum,Positive ,2
2269,Ithu oru onnonnara item anu makane ee Mass alla athukkum meleee,Positive ,2
2270,Sirea ethu keari koluthunna lekshanam undallo bumbar hitavattea,Positive ,2
2271,Venda kutta uruttam last dialogue polii,Positive ,2
2272,Pavam sanjeev pillaiku enthengilum credit kodukeda nayinte makkale,Negative ,0
2273,Ente mammookka Ithokke abhinayikkanel minimum range venameda Vere level,Positive ,2
2274,TRAILER VERE LEVEL ITH PWLIKKM,Positive ,2
2275,After Neram,Mixed_feelings ,1
2276,Nice Varampo kaanam engana nu,Positive ,2
2277,Pazhanjan formula aanaloo Oru gramam,Mixed_feelings ,1
2278,cia bgm tch undalllo copy etttaa,Negative ,0
2279,Ethreyum nalla oru creativity ku dislike cheyunnavarodu oru load pucham,Negative ,0
2280,waiting ganagandharvan mamankom sherlock bilal enik vayya mass ka baapp,Positive ,2
2281,Mammootty enna name thanne mathi charithra cinimakal poyi kaanan,Positive ,2
2282,30 minute 34 k views padam poorikum,Positive ,2
2283,mohanlal fananu but e filim ethraku pokanonnum ella raju ethilentha amanushikano,Mixed_feelings ,1
2284,Ith pole films aanu tamil telungu mass movies aakunnath,Positive ,2
2285,Camera style kandappo chapa kurush ormavannu,Mixed_feelings ,1
2286,Heavy Mass Clas cudos team Lucifer Laalettaa ingalu Muthaanu Double Role Aanu Makkale,Positive ,2
2287,Ottavakkil paranjal oru Pavam Padam But powerful,Positive ,2
2288,Ethra vattam kandu ennu areela,Positive ,2
2289,Verum mass alla kola mass raja daa,Positive ,2
2290,Kandit romanjam vernnu ikka eth ningale konde sadikku,Positive ,2
2291,Angine paranju paranju trailer nalla YouTube chanalil thank irakki star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes athinu irikkatte or kuthirappavan,Positive ,2
2292,Lalettan fans kar okke evadeeee Best wishes mammookka,Positive ,2
2293,I HOPE THIS WILL BE THE BEST THRILLER FILM SUPERB TRAILER ORU rakshayumilla Kidukaachi kidiloski item waiting for,Positive ,2
2294,Pokkiraja pole full masa entertainment allann thonunnu nallaru storyum ullath pole smiling face with 3 hearts smiling face with 3 hearts,Positive ,2
2295,Hollywood style mammukka Box office kidukkum mass stylish thriller aayirikkum,Positive ,2
2296,malayathil ethu vare kandathil vech ettavumm bramandaa trailer ikkaa hats off,Positive ,2
2297,Trailer avg aakki preshakare pratheeksha veypikathe pritvii padam pwoli aayrkm appoo,Mixed_feelings ,1
2298,Trailer kidukkiiii Lalettante Lucifer pole mammookkayude Madhurarajayum kathikkayaraan e lalettan faninte vaka prarthana undavum,Positive ,2
2299,Vishu stephen kondupoyinn parayan paranju ejjathi pwoli,Positive ,2
2300,Last atte aa adi polichu,Positive ,2
2301,E mass trailer ne vecchanalo madura raja ye compare cheyyunadh kashtam,Negative ,0
2302,charithram onnum parayanda mammunniyalle Ella malayalikalkkumariyam kuninjoru paniyum cheyyathillennu,Negative ,0
2303,Bgm athu kalakkii muthe sambavam lesam haram kooditha to,Positive ,2
2304,hoo kolamass item thannee bgm oru rakshayumillaa,Positive ,2
2305,Kidu trailer mammukka ithil 100 kodi urappu anu 143,Positive ,2
2306,ufff ikka ethe polikkum Katta waiting,Positive ,2
2307,Raja ellam adich toofan aakum,Positive ,2
2308,Enta ponney ijjathi item uff romanjam,Positive ,2
2309,Oru paandi gundeye Adichodukan Avn vannee,Mixed_feelings ,1
2310,Ikka evide evide ennu nokkuvayirunu Vanapozhoo Onnum parayan illa,Positive ,2
2311,Adipoli super bgm no raksha,Positive ,2
2312,Enta ponnu jayettooiiiii ingalu mmde thrissurle polichadakkindalloo,Positive ,2
2313,I 46am ithu 12 pravasyam annu kannune stephen nedumbuli,Positive ,2
2314,10 ൽ ൂ ഈ trailer kandavar ivide varoonjhaan 16 aayi,Positive ,2
2315,Ithu aanu trailer alathe koore cut seens kanikkal ala,Positive ,2
2316,Cinema Kandavar orikkalum cinema hit ennu parayathilla,Negative ,0
2317,Trailer il thanne full story undallo Padam kidilan aakatte nerd face nerd face,Positive ,2
2318,Nthu dislikes an Ninnekondekke dislike cheyyane pattu,Negative ,0
2319,trailer kanditu ithenkilum pwoliyillannu thonnunu nb njan oru katta fan aanu,Positive ,2
2320,Hambo Vere level Oru rakshayum illa,Positive ,2
2321,Ningal ee stagil keritt Chund anakkunnath ariyathavar aara enthoo arkoo thangiya Pole thoniyath enikk mathramanoo,Mixed_feelings ,1
2322,Hvy Rajuvettan rocks star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes Lalettan,Positive ,2
2323,Vineeth srinivasan ahaa otta peru mathe vere onnum vendaa,Positive ,2
2324,Filim kaannadhe trailer kandu diss like adikkan kureyannam vannolum kashtam thanne diss like adikkan mathram jeevikkunna guys hii,Negative ,0
2325,Mammukka marana mass Ikka fans like Katta wi8 for mammangam,Positive ,2
2326,ethukandalariyam e padam padakkam pole pottum,Negative ,0
2327,Verum gust roll nu ejjathi waiting,Positive ,2
2328,Ikkayude adya 100cr padamakum ithennu urappullavar like adi,Positive ,2
2329,Ellaavarum ente channel onnu nokamo ishtamayenkil subscribe cheyyamo suraj ettan soubin kidu,Positive ,2
2330,Ente ponno ijjathi Raya kandam vazhi oodi eetahhh,Negative ,0
2331,Tgf teaser kola mass aanenkil Abrahaminte santhathikal trailer kodoora maassum alla Athukkum mele aanu,Positive ,2
2332,Jaathee mathangalkk adheedhamaayi manushyaneyaanu snehikkendath enna threadil cinema thudangi athe threadil cinema avasaanippicha samvidaayakanu irikkatte oru kuthirappavan,Positive ,2
2333,Youthanmarude youthan njanmmala ikka katta w8ing,Positive ,2
2334,Pwolli item Mammukka Bgm Uff No words Katta waiting,Positive ,2
2335,Pulimuragan same climax and same location,Mixed_feelings ,1
2336,pullikkan stara pole undu trailer powlikkane pisharadi eatta thank you,Mixed_feelings ,1
2337,Ee thavanathe onam pooramakkan itty maani varunu,Positive ,2
2338,Mammoka karanjal sahikkathavar indo valsalyam,Positive ,2
2339,Nge like kuranjo autolikes 3g anyway trailer heavy,Positive ,2
2340,Oru raksha illa makkal poli padam like,Positive ,2
2341,Amboooo pwoli veree levellll Ettn ishtm,Positive ,2
2342,Aju chettan polikkum nna thonnane,Positive ,2
2343,Raja Returns powlichu Lucifer െ ൾ ൊ trailer,Positive ,2
2344,Onnum parayanilla onnu matram mammookkayaan ente lahari,Positive ,2
2345,Soubin ikka suraj ettan lead roll ith oru sambavam aakum katta witing kidukachi filkm,Positive ,2
2346,Ithu polikum pappan marana massanengil pullu giri kola massanu jayettante first gangster underworld movie,Positive ,2
2347,eee prayathilum ennaaa look ekka keee,Positive ,2
2348,Ichayan pakkaa massdaaa I love tovino,Positive ,2
2349,Eee oru odiyan ikkade bilalnte athre muttan illa,Mixed_feelings ,1
2350,Indettante a dialogue kiduvanalle Mahiravanan,Positive ,2
2351,Ambili kandavroke onnu like adiche Kanaathavar onnu kanade povalle nashtaman,Positive ,2
2352,Ayyeee Lucifer Oru political movie athine copy adichu madura raja Ee cinema director COPY SUNDAR aano face with hand over mouth smiling face with smiling eyes and hand covering mouth face with hand over mouth smiling face with smiling eyes and hand covering mouth,Negative ,0
2353,Direction Rajuettan aanel Standard inte glucose level high aa Speechless,Positive ,2
2354,Trailer kidukki full movie kidukidukkum we still waiting,Positive ,2
2355,Shwaasam adakki pidich trailer kandavar adik like,Positive ,2
2356,Oru singam mmayam pwoli trailer,Positive ,2
2357,OMG lalettaaaa ummmaaaaa rajuvettaaa ningal marana mass anu,Positive ,2
2358,Teaser kandappo itrakkum pratheekshichilla traler supsupsupsupsupsuper cinema pwplikkum,Positive ,2
2359,pulimurugan style aakan vazhi und palayidathum athe colour tone kanam enkilum vaishakilum ikkayilum oru pretheeksha,Mixed_feelings ,1
2360,adhyam 9 polinju 8 nilayil ini next ithum poliyum 9 nilayil,Negative ,0
2361,Ithu oru padamayirikum action orupadu vyethasetha ulla oru film ayirikum,Positive ,2
2362,ethentha lalettan thanneyano dout akunnu,Mixed_feelings ,1
2363,Njan oru lalettan fan anu pakshe ithu polichu ikka super,Positive ,2
2364,Mammooty Avasaanathe aa run hentammo GOOSEBUMPS,Positive ,2
2365,Katta ikka fan aahnu anaalum A10nte padavum A10neyum ishttam Katta waiting for ittimaani first day first show,Positive ,2
2366,Oru mohanlal fan aaya njan katta wait cheithu irikuna mamooty de filim,Positive ,2
2367,Dislike adicha thanthayilla thayolikal aaranaavo murugane theerkkum ennu paranju nadannavar aavum,Negative ,0
2368,Last ikkede varavum ോ mass,Positive ,2
2369,ം nerunnu 333 film magic Film channel,Positive ,2
2370,Kilichundan mambazhathile Laletan dilog parayana pole,Mixed_feelings ,1
2371,Nalla oru film anuuu ellavarum poyi kanu,Positive ,2
2372,Mohanlalinte ee film engilum hit aayal matiyaarinnu maduthu odiyente kuttam keettu keetee Kaata lalaetta fan adi like,Positive ,2
2373,Lalettan fans like Super movie ikka muttwanu,Positive ,2
2374,Malayala cinemayude idhihasam mammookka happy birthday Mammookka,Positive ,2
2375,Ikkkaaa katta mass trailer pwolichu eniyaaanu masss katta waitin,Positive ,2
2376,Dislike adikaan vanna para naarikal pinne enthina ith verthee kaanunnath,Negative ,0
2377,Prithviyude voice modulation oru rakshayum ilya ponne Kidkaachi trailer Stylish paranja itha aanu makkalle,Positive ,2
2378,Ith ndh manushiyana ith mass anno kollamass anno atho vere ndhelum anno romanjam pongunnu ambho,Positive ,2
2379,33k kurugal kanunnylllle dislike rolling on the floor laughing rolling on the floor laughing duranthngal pyaavam lavanmarude pramughanu youtube views illathente sangadam aavum,Negative ,0
2380,avasaanathe superman punch ath kalakkki ente ponnu ikka love uuuu,Positive ,2
2381,Vineeth sreenivasan ennnu kanda pinne onnum nokkanda padam vere level ayirikkum,Positive ,2
2382,Pratheekshakalkum appuram kaatti thannu pratheeksha orupaad uyarthu prithivaraj enna nammude malayalikalude swakarya ahangari,Positive ,2
2383,Enna koora padama Mamooty ullond kandirikam Nalle boradiikkuna padam sthiram kadha,Negative ,0
2384,ithpole oru kidu trailerinu dislike adikkana myrroli mammoonni fansin naduviral namaskaaram ella mamooty fansinem udheshichalla chila choriyanmaare udheshich paranjatha,Negative ,0
2385,Marana mass waiting for mamankham,Positive ,2
2386,Ettan da 6million views L M wood mohanlal,Positive ,2
2387,Laletta negal namde muthanu ine vere arkum vitukodikila malayalikalude sothanu lalettan,Positive ,2
2388,Ithu oru tamil Telugu style padamaayi poyaallo dialogue and bgm oru gummillaa,Negative ,0
2389,Comments vayichppo oru karyam manasilayi Ethu njagade LALETTAN ANN,Positive ,2
2390,Dileepine polullavare thangi nadakkunnavarude padam kanathirikkuka Preshakarkku pullinte vila polum evar nalkunnilla,Negative ,0
2391,Trending ayy ini viwesum likesum Anu vendath,Positive ,2
2392,Malaya cinema abhimanikkunnu ingane oru nadane kittyathil Wish u a very swt hpy bthday mammooka takeout box takeout box,Positive ,2
2393,Mammoookkaaaa polichadukkiii katta waiting nv 21,Positive ,2
2394,Onnum parayanilla enna parayana lalettane enik vayya,Positive ,2
2395,Heavy trailer uff 0 14 bgm and ikkante performence,Positive ,2
2396,first adam jon trialer pole ndaynu but bgm kidu,Mixed_feelings ,1
2397,Ithiri late aayalum prithviraj koodi venamayirunnu,Mixed_feelings ,1
2398,Bgm ettan dialogues fight romanijification,Positive ,2
2399,Vamban hope chaidu vannadellam potti polijatte olle,Negative ,0
2400,Lalettan fan but aa lastle chadeet oru pedayille polichuuu,Positive ,2
2401,Trailer undakiyarithi valare mosham ann Ith kanumbol enik oru feelum vannilla,Negative ,0
2402,Ee thadiyanano nammale kunjali marakkar aayi abinayikkunnath Prithviraj or Mammootty cheyyanda role aanu,Negative ,0
2403,Ettante records pottikkan ettan mathrame ollu inn malayala chinimayil,Positive ,2
2404,Dislike adichitt karyamilla makkale ith alu vereya,Positive ,2
2405,ethu type roleum ettante kayil safe aanu sambhavam kidukum fans show bookedettan uyir,Positive ,2
2406,Wow ikkaa mass bgm pwoliii katta Waitinggg,Positive ,2
2407,Swargatthil ninnu purathaakkappetta daivatthinte swantham maalakha polichuuuuuuu LUCIFER waitingggggg,Positive ,2
2408,Nte ponnu rakshyillaa,Positive ,2
2409,Ayye preteekshicha atonuletta trailer Valya tarakedila,Mixed_feelings ,1
2410,Aye kuura trailer oola padam chali mohanlal,Negative ,0
2411,Mammookkaa polichuuu hvy trailer katta waiting,Positive ,2
2412,Malayalam cinema innevare vannathil vachu ettavum mighacha trailer,Positive ,2
2413,Superb trailer from lalettan fan ikka polichu,Positive ,2
2414,Raja de randam varavini kodi kayaran ini kurach manikoorukal mathram idikatta waiting,Positive ,2
2415,Ethu santhathikal vannalum Pulimurugante thattu thanu thanne irikkum,Mixed_feelings ,1
2416,Enntta surajetta Super oru rakshaum ella,Positive ,2
2417,Oru mass heeroye kitti mone kitti,Positive ,2
2418,Trailer pole naalla story undayal mathiyarinu,Positive ,2
2419,Ethonnum mohanlalnu cherilla,Negative ,0
2420,Mammukka ishttam padam pwlikkane Bzlee nammude mammukka pwlichu daa,Positive ,2
2421,Dislike adicha Lalettan hatersnulla adi avate ningalude likes Trailer vere level Murali Gopi Mass Like Prithviraj too,Negative ,0
2422,Ente ponno lalettan oru rekshaum illa waiting,Positive ,2
2423,Star cast ile N F Varghese sir inne undayirunangile lalettanta kudey poliche adukiyene lucifer movieyile,Positive ,2
2424,I love Lalettan and prithviraj prithviraj always admired him Ithu polikkum Alla pinna,Positive ,2
2425,Lallettaaaa pwlichu maranna massss triller you are the only king in mollywood Triller ishttapettavar like aaddikkaddaaa,Positive ,2
2426,Lalettan oru vigaram mathram alla nammude ahangaram aanu,Positive ,2
2427,Ithinekkal valiya romanjifickation trilor aaaayirunnu villan ennitto padam 8L pottii idum anginethanneyaavum laletta ingalu maaarikkoluuu pillleru kalikkette,Negative ,0
2428,24 k naarikkal eee cinema dislike ittu avanmaarku thallu kodukkuvan agraham ullavar like addi,Negative ,0
2429,Sathyathil abhinandanagal ariyikkendathu Prithvirajinanu Thakarthu kalanjallo muthu,Positive ,2
2430,Itthu Pokkiri Rajaude athava Pulimurguan ennte 2 aam baagamo,Mixed_feelings ,1
2431,Supperb ikka pwolichuu ikkaa swoth baaki ellaam myr,Positive ,2
2432,Eeee paheyente sthaneth Mohanlal annn 70am vayesill Eee padem cheythirinnenkill edukam pallikatilekh Lal ettane allenkil dehippikam,Negative ,0
2433,Ullath parayallooo sidhiq ozhich bhaakki elllaaam chali actorors Enthaaavumooo enthoooo Comment nookiii fayankaram ennu parayaan eee trailoril onnum illlaa,Negative ,0
2434,Surajettanum subin ikkayum polichu sesham screenil,Positive ,2
2435,Idikkatta waiting Othiri thanks prithvirajinu njangalde ettane,Positive ,2
2436,Dislike adicha pannikale Theater il kanada,Negative ,0
2437,Enik pulimurgante scnd part ayita thoniye,Mixed_feelings ,1
2438,Muriyandikal pannikuutatam pole thurimezhukuvansllooscenes are rememmbering pulimurugan,Negative ,0
2439,Ho my god Soooooooooooooooooooooooooooooooper Dislike adicha pottimaanikal chankupottychaakum,Positive ,2
2440,6 7k dislikes adichaa ooolanmarellam angott maaarininnnu mongikko,Negative ,0
2441,Mammokayude unda varunnu an kaliyakiyavar kedo unda verum undayala thokkil vediunda yamanasilaya mammookaye kaliyakunnavare,Negative ,0
2442,Poli oru rakshayum illa pakka hvy Ithu blockbuster adikum ikka marana mass aane,Positive ,2
2443,Ammo Porichu Ithu kidilan,Positive ,2
2444,Lallikkka polich eee kanditum kandittum kodhitheerunnnillla ante vismayameeee,Positive ,2
2445,Ouru Lúcifer erangi athe polle thanne enni kore padomm erakuum myrreeee,Negative ,0
2446,ayyoo mohanlal sangiallleeeee poyi chawada kalla cummi a,Negative ,0
2447,Hammme poli lastathe aa scene kidu Frames,Positive ,2
2448,Ettan fans Ethra per ee padam kanan pokum Ettan ishttam,Positive ,2
2449,Naaanavum maanavum undoda ooolakale trailer verunathinte munb Thane degrade cheyaaan,Negative ,0
2450,Apo athum potti aaaa pratheekshayum poyi,Negative ,0
2451,Uff ijjadi item romanjam ikka fans like adich polikk,Positive ,2
2452,Mamookade kore naalathe flopkalk shesham oru predeeksha ulla chithram Ith pwolikkum,Positive ,2
2453,Ertti madhuram on ikku s bday god bless ma ikkuhappywala bday ikku,Positive ,2
2454,Njan oru lalattan fan anagilum raja maaass akum urappppuuu,Positive ,2
2455,Katha manasilay Tv il varambam kanam,Negative ,0
2456,ithaanu A10 hatersinte vaayil adichu kayatiya adaar item Lusifer,Positive ,2
2457,Chechi kaanaan Vendi maatram keriyavar Lyk adichit pokaan marakkalle Chechi ishtam,Positive ,2
2458,Romanjam ikka predhikshichadh pazham kanjiya but kittiyadh biriyani powli,Positive ,2
2459,E padam pottan chance undu TIYAAN movie orma varunnu murali gopi alle script kandariyam,Mixed_feelings ,1
2460,Anna Ben Performance Vera Level,Positive ,2
2461,Katta waiting Perunnal pole aaai ee divsam Ikka minnichekkene,Positive ,2
2462,Enn a polle ethraper prarthikunnu ettante jodi manju avalle enn,Mixed_feelings ,1
2463,Sound modulation Indian cinimayil mammookka athu kayinje vere aarum varathullu,Positive ,2
2464,Ufffff ejaadhiii lalettann rdjile edjelum oruu svene e jenmam vheyaan patilaa trailer kandd karayunundaabumm ettan and ettan fanss,Negative ,0
2465,Ee onam njan ingu edukkuva,Positive ,2
2466,Kavya film company perinu Oru gummilla,Negative ,0
2467,Padam kand kilipoyitt ivede vannavar undo What a movie,Positive ,2
2468,Ithu dislike adicha pookavadi makkalodu onne parayan ullu,Negative ,0
2469,Adipoli set move ayirikum a10 thagarkum,Positive ,2
2470,Njan oru ikka fan alla Pakshe ente romam vare ezhunnett ninnu apaaram,Positive ,2
2471,Dislike adich kali makkale Athre ninneyekkekond pattu,Negative ,0
2472,Mammookka look and diolouge uff Oru rakshayum illa,Positive ,2
2473,ente ponnu endb item aaan he he ikkka romanjjjjjjj,Positive ,2
2474,1 39 bhaaki ullarakh ath punch njangal wwe fansin ath superman punch,Positive ,2
2475,Theatre baaki undayal mathiyarunu ente laletaaaaa ingal vere level aanu man,Positive ,2
2476,Ente mammooka ninghale mass alla Marana massum alla Pakshe ninghal kolamass aanu ikka,Positive ,2
2477,Vyshakinte pagill ettal egane ya views thonne kittuka valiya chanalil alle edendathu luciferne pole,Negative ,0
2478,Padam verum oru below average Lucifer like oombiya Padam aakum enn orappullavr c man,Negative ,0
2479,Dileepettaaa last dialogue Karayippichallo 5 second Lalettan kazhinja dileepettan aanh full senti,Positive ,2
2480,KATTA WAITING LIKE CHEYYYYY,Positive ,2
2481,Camera work kolam Bgm set onum athra pora,Mixed_feelings ,1
2482,Ithrem dislike adichavar malayalikal aagan vazhiyilla,Negative ,0
2483,Ith nice aakum sure aanu,Positive ,2
2484,Ethu polikkum makalle Our king is back,Positive ,2
2485,Laletta Ie thanne njangake vendiyirunnathe nigale egane kannane njangake ishtam,Positive ,2
2486,Angane 70 vayassulla vridhan schoolil ethiyo,Negative ,0
2487,Enta mone ikka vere level Lalettan fansinte abhivadyangal,Positive ,2
2488,Awesome lalettan mind blowing Raju kidu snap,Positive ,2
2489,L 2 LOADING KATTA WAITING LALETTA,Positive ,2
2490,Sunny chechiye kanan Vannavarkke like adikanulla cmnt,Positive ,2
2491,Theaterukal origiko June 16 house full perumazayayirikum,Positive ,2
2492,rolling on the floor laughing rolling on the floor laughing tovinok nadakkoola eee pani police pani cherunnilla soundum dressing onnum,Negative ,0
2493,Ikka hvy vere lvl trailer,Positive ,2
2494,mmale naattil degradarsinu oru kaalathhum kammi undaakilla athaan nammala naadinte main shaapam,Negative ,0
2495,Kuthiyirunn dislike adikkand,Negative ,0
2496,Lalettan ithu thakarkum Prithviraj great job,Positive ,2
2497,Mammukkayude kude raju vettan venamennu aagrahikkunnathu njan mathramano,Positive ,2
2498,Nalla story aanel vijayikkum trailer average,Mixed_feelings ,1
2499,ikkadae pullarkk like adikkanullaa nooll ninga adicholi padam kidloviskii,Positive ,2
2500,Padam oru horror movie akkamarnnuuu kaanunnavar koodi pedikanarnu,Mixed_feelings ,1
2501,entha pariya ikka polochu,Positive ,2
2502,1 13 aa car nu vare oru charivu kando ethu pakka lalettan padamane,Positive ,2
2503,Nammude mutth veedum vannu polikkum muthe,Positive ,2
2504,Friendship dayikk oru cake medichu kodukk fresh,Mixed_feelings ,1
2505,tovino mass avum ennu urappullavar ivade come on,Positive ,2
2506,Lalettan fan anu Ikka poliyanne Full support,Positive ,2
2507,Trailer kollam Amita prateeksha venda,Mixed_feelings ,1
2508,Oru nanmma niranja film kurachu lag und,Mixed_feelings ,1
2509,Kandu padik shree Kumar menone anugal film direct cheyunath,Negative ,0
2510,Ith polathe oombiya trailer njan kandittilla patti okki surajinte appante soubinte pooru,Negative ,0
2511,Ith malayalam movie thane ano ijathi making,Positive ,2
2512,Best Actor,Positive ,2
2513,Lalettan fb live vannapol paranja vaakkukal ellam sathyamaakunathu pole,Positive ,2
2514,Raja come back katta waiting,Positive ,2
2515,Ente ponno kidukki Rajueattan star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes fans nte vaka ellaa vidha aaashamsakalum nerunnu,Positive ,2
2516,Ente rajuvetaa Enthina njangale ingane romanjam kollikkunne,Positive ,2
2517,Dileepettan jailil pokatha oru padavum ippol irangunnillaaa Irangunnathokke super hitum,Positive ,2
2518,Idivett sugunan 0 14 kandavar adi like daaa,Positive ,2
2519,Long live ikka Long live ettan Long live Malayalam movie,Positive ,2
2520,Adipoli adipoli adipoli super,Positive ,2
2521,Padam onnu eragikotteda pahayanmare appalekum chelakkan kuthirikunu ororthanmaru Onnu poyinada,Negative ,0
2522,Pakka mass film lalettan,Positive ,2
